ORDER_ID,PART_ID,SUPPLIER_ID,WAREHOUSE_ID,ORDER_DATE,PROMISED_DATE,ACTUAL_DATE,ORDER_QTY,RECEIVED_QTY,UNIT_COST_KRW,ORDER_AMOUNT_KRW,DELAY_DAYS,ORDER_TYPE,STATUS
ORD002638,PT020,SUP006,WH001,2024-05-02,2024-05-09,2024-05-11,2260,2260,42308,95616080,0,BLANKET,DELIVERED
ORD002639,PT006,SUP002,WH003,2024-05-03,2024-05-13,2024-05-13,200,200,226189,45237800,0,REGULAR,DELIVERED
ORD002640,PT013,SUP003,WH004,2024-05-03,2024-05-08,2024-05-11,1340,1340,8183,10965220,0,REGULAR,DELIVERED
ORD002641,PT019,SUP003,WH004,2024-05-03,2024-05-10,2024-05-12,670,670,54591,36575970,0,REGULAR,DELIVERED
ORD002642,PT024,SUP009,WH008,2024-05-03,2024-05-08,2024-05-10,4350,4350,8461,36805350,0,REGULAR,DELIVERED
ORD002643,PT001,SUP001,WH001,2024-05-04,2024-05-11,2024-05-11,97,97,1861590,180574230,0,EMERGENCY,DELIVERED
ORD002644,PT001,SUP001,WH001,2024-05-04,2024-05-18,2024-05-20,62,62,1757683,108976346,0,REGULAR,DELIVERED
ORD002645,PT011,SUP010,WH005,2024-05-04,2024-05-11,,1800,0,17472,31449600,0,REGULAR,CANCELLED
ORD002646,PT010,SUP003,WH004,2024-05-05,2024-05-19,2024-05-22,38,38,972544,36956672,0,REGULAR,DELIVERED
ORD002647,PT013,SUP003,WH006,2024-05-05,2024-05-10,2024-05-10,700,700,8384,5868800,0,BLANKET,DELIVERED
ORD002648,PT021,SUP008,WH005,2024-05-05,2024-05-19,2024-05-22,324,324,188886,61199064,0,BLANKET,DELIVERED
ORD002649,PT022,SUP005,WH005,2024-05-05,2024-05-10,2024-05-11,344,344,67084,23076896,0,EMERGENCY,DELIVERED
ORD002650,PT025,SUP009,WH003,2024-05-05,2024-05-10,2024-05-10,12700,12700,12162,154457400,0,BLANKET,DELIVERED
ORD002651,PT030,SUP010,WH004,2024-05-05,2024-05-06,2024-05-06,14000,14000,2132,29848000,0,EMERGENCY,DELIVERED
ORD002652,PT013,SUP003,WH006,2024-05-06,2024-05-11,2024-05-14,380,380,7773,2953740,0,REGULAR,DELIVERED
ORD002653,PT019,SUP003,WH003,2024-05-06,2024-05-13,2024-05-16,840,840,55920,46972800,0,REGULAR,DELIVERED
ORD002654,PT021,SUP008,WH003,2024-05-06,2024-05-13,2024-05-30,316,316,191596,60544336,17,EMERGENCY,DELAYED
ORD002655,PT009,SUP001,WH006,2024-05-07,2024-05-17,2024-05-25,44,44,246534,10847496,8,REGULAR,DELAYED
ORD002656,PT022,SUP005,WH004,2024-05-07,2024-05-12,2024-05-16,480,480,70492,33836160,0,EMERGENCY,DELIVERED
ORD002657,PT024,SUP009,WH001,2024-05-07,2024-05-12,2024-05-31,23550,23550,8883,209194650,19,REGULAR,DELAYED
ORD002658,PT003,SUP006,WH001,2024-05-08,2024-05-26,2024-05-27,108,108,888110,95915880,0,REGULAR,DELIVERED
ORD002659,PT013,SUP003,WH002,2024-05-08,2024-05-13,2024-05-14,2920,2920,7961,23246120,0,REGULAR,DELIVERED
ORD002660,PT019,SUP003,WH002,2024-05-08,2024-05-15,2024-05-15,1090,1090,55531,60528790,0,REGULAR,DELIVERED
ORD002661,PT025,SUP009,WH004,2024-05-08,2024-05-13,2024-05-27,9000,8055,12572,113148000,14,REGULAR,PARTIAL
ORD002662,PT030,SUP010,WH004,2024-05-08,2024-05-11,2024-05-11,22800,22800,2255,51414000,0,REGULAR,DELIVERED
ORD002663,PT016,SUP002,WH006,2024-05-09,2024-05-19,2024-05-19,128,128,94015,12033920,0,REGULAR,DELIVERED
ORD002664,PT019,SUP003,WH005,2024-05-09,2024-05-16,2024-05-17,340,340,53742,18272280,0,BLANKET,DELIVERED
ORD002665,PT026,SUP010,WH008,2024-05-09,2024-05-12,,6800,0,3456,23500800,0,REGULAR,CANCELLED
ORD002666,PT025,SUP009,WH008,2024-05-10,2024-05-15,2024-05-17,4100,4100,11566,47420600,0,BLANKET,DELIVERED
ORD002667,PT003,SUP006,WH004,2024-05-11,2024-05-29,2024-05-30,28,28,813294,22772232,0,REGULAR,DELIVERED
ORD002668,PT013,SUP003,WH005,2024-05-11,2024-05-16,2024-05-16,960,960,8094,7770240,0,REGULAR,DELIVERED
ORD002669,PT024,SUP009,WH002,2024-05-11,2024-05-16,2024-05-17,17150,17150,8687,148982050,0,REGULAR,DELIVERED
ORD002670,PT029,SUP009,WH003,2024-05-11,2024-05-12,2024-05-13,16900,16900,4554,76962600,0,EMERGENCY,DELIVERED
ORD002671,PT007,SUP001,WH004,2024-05-13,2024-05-31,2024-06-10,52,52,463134,24082968,10,BLANKET,DELAYED
ORD002672,PT008,SUP007,WH001,2024-05-13,2024-05-20,2024-05-20,182,182,328942,59867444,0,EMERGENCY,DELIVERED
ORD002673,PT010,SUP003,WH003,2024-05-13,2024-05-27,,36,0,967819,34841484,0,BLANKET,CANCELLED
ORD002674,PT011,SUP010,WH004,2024-05-13,2024-05-20,2024-05-23,1120,1120,17558,19664960,0,REGULAR,DELIVERED
ORD002675,PT016,SUP002,WH005,2024-05-13,2024-05-23,2024-05-25,256,256,91615,23453440,0,REGULAR,DELIVERED
ORD002676,PT021,SUP008,WH003,2024-05-13,2024-05-27,2024-05-29,282,282,177654,50098428,0,BLANKET,DELIVERED
ORD002677,PT002,SUP004,WH001,2024-05-14,2024-06-04,2024-06-09,40,40,1912730,76509200,0,REGULAR,DELIVERED
ORD002678,PT004,SUP007,WH005,2024-05-14,2024-05-28,2024-05-29,62,62,631012,39122744,0,BLANKET,DELIVERED
ORD002679,PT026,SUP010,WH003,2024-05-14,2024-05-15,2024-05-25,15300,15300,3383,51759900,10,EMERGENCY,DELAYED
ORD002680,PT002,SUP004,WH001,2024-05-15,2024-06-05,2024-06-09,50,50,1910962,95548100,0,BLANKET,DELIVERED
ORD002681,PT008,SUP007,WH004,2024-05-15,2024-05-29,2024-05-30,72,72,335671,24168312,0,REGULAR,DELIVERED
ORD002682,PT006,SUP002,WH006,2024-05-16,2024-05-26,2024-05-29,48,48,211399,10147152,0,REGULAR,DELIVERED
ORD002683,PT014,SUP005,WH004,2024-05-16,2024-05-23,2024-06-01,500,500,64080,32040000,9,REGULAR,DELAYED
ORD002684,PT021,SUP008,WH005,2024-05-17,2024-05-31,2024-06-19,316,316,178824,56508384,19,REGULAR,DELAYED
ORD002685,PT029,SUP009,WH001,2024-05-17,2024-05-18,2024-06-13,42400,42400,4376,185542400,26,EMERGENCY,DELAYED
ORD002686,PT010,SUP003,WH002,2024-05-18,2024-06-01,2024-06-04,104,104,991756,103142624,0,BLANKET,DELIVERED
ORD002687,PT016,SUP002,WH003,2024-05-18,2024-05-28,2024-05-29,396,396,92287,36545652,0,REGULAR,DELIVERED
ORD002688,PT021,SUP008,WH007,2024-05-20,2024-06-03,2024-06-26,116,116,191810,22249960,23,REGULAR,DELAYED
ORD002689,PT025,SUP009,WH006,2024-05-20,2024-05-22,2024-05-25,3250,3250,11814,38395500,0,EMERGENCY,DELIVERED
ORD002690,PT016,SUP002,WH004,2024-05-21,2024-05-31,2024-06-02,548,548,99583,54571484,0,BLANKET,DELIVERED
ORD002691,PT027,SUP009,WH005,2024-05-21,2024-05-24,2024-05-26,22800,22800,790,18012000,0,BLANKET,DELIVERED
ORD002692,PT027,SUP009,WH006,2024-05-21,2024-05-24,2024-06-14,8800,8800,776,6828800,21,BLANKET,DELAYED
ORD002693,PT030,SUP010,WH001,2024-05-21,2024-05-22,2024-05-29,77800,77800,2105,163769000,0,EMERGENCY,DELIVERED
ORD002694,PT030,SUP010,WH005,2024-05-21,2024-05-24,,14800,0,2094,30991200,0,REGULAR,CANCELLED
ORD002695,PT010,SUP003,WH004,2024-05-22,2024-05-29,2024-05-30,35,35,994435,34805225,0,EMERGENCY,DELIVERED
ORD002696,PT015,SUP010,WH005,2024-05-22,2024-05-29,2024-05-30,600,600,22513,13507800,0,REGULAR,DELIVERED
ORD002697,PT020,SUP006,WH008,2024-05-22,2024-05-29,2024-05-30,300,300,42796,12838800,0,BLANKET,DELIVERED
ORD002698,PT027,SUP009,WH001,2024-05-22,2024-05-25,2024-05-27,82400,82400,834,68721600,0,REGULAR,DELIVERED
ORD002699,PT027,SUP009,WH005,2024-05-22,2024-05-25,2024-05-26,26000,26000,815,21190000,0,REGULAR,DELIVERED
ORD002700,PT030,SUP010,WH002,2024-05-22,2024-05-25,2024-05-26,30000,30000,2295,68850000,0,REGULAR,DELIVERED
ORD002701,PT003,SUP006,WH006,2024-05-23,2024-06-01,2024-06-01,12,12,885321,10623852,0,EMERGENCY,DELIVERED
ORD002702,PT005,SUP004,WH006,2024-05-23,2024-05-30,2024-05-31,24,24,379122,9098928,0,EMERGENCY,DELIVERED
ORD002703,PT011,SUP010,WH004,2024-05-23,2024-05-30,2024-06-02,1840,1840,17962,33050080,0,REGULAR,DELIVERED
ORD002704,PT014,SUP005,WH002,2024-05-23,2024-05-30,2024-06-01,1080,1080,61900,66852000,0,REGULAR,DELIVERED
ORD002705,PT016,SUP002,WH003,2024-05-23,2024-06-02,2024-06-05,640,640,93523,59854720,0,REGULAR,DELIVERED
ORD002706,PT019,SUP003,WH003,2024-05-24,2024-05-31,2024-06-03,800,800,57313,45850400,0,REGULAR,DELIVERED
ORD002707,PT020,SUP006,WH005,2024-05-25,2024-06-01,2024-06-02,670,670,43084,28866280,0,REGULAR,DELIVERED
ORD002708,PT004,SUP007,WH006,2024-05-26,2024-06-02,2024-06-02,32,32,642031,20544992,0,EMERGENCY,DELIVERED
ORD002709,PT008,SUP007,WH004,2024-05-26,2024-06-09,2024-06-14,82,82,332719,27282958,0,REGULAR,DELIVERED
ORD002710,PT011,SUP010,WH008,2024-05-26,2024-05-29,2024-05-31,920,920,17699,16283080,0,EMERGENCY,DELIVERED
ORD002711,PT015,SUP010,WH001,2024-05-26,2024-06-02,2024-06-04,1790,1790,21736,38907440,0,REGULAR,DELIVERED
ORD002712,PT017,SUP005,WH002,2024-05-26,2024-06-02,2024-06-03,2088,2088,47803,99812664,0,REGULAR,DELIVERED
ORD002713,PT017,SUP005,WH002,2024-05-26,2024-06-02,2024-06-05,1552,1552,49878,77410656,0,REGULAR,DELIVERED
ORD002714,PT018,SUP002,WH005,2024-05-26,2024-06-02,2024-06-02,380,380,78046,29657480,0,REGULAR,DELIVERED
ORD002715,PT026,SUP010,WH008,2024-05-26,2024-05-29,2024-05-31,4500,4500,3563,16033500,0,REGULAR,DELIVERED
ORD002716,PT003,SUP006,WH003,2024-05-27,2024-06-14,2024-06-15,48,48,880135,42246480,0,BLANKET,DELIVERED
ORD002717,PT028,SUP010,WH005,2024-05-27,2024-06-01,2024-06-04,6150,6150,5730,35239500,0,REGULAR,DELIVERED
ORD002718,PT030,SUP010,WH005,2024-05-27,2024-05-30,2024-05-31,19200,19200,2134,40972800,0,REGULAR,DELIVERED
ORD002719,PT002,SUP004,WH002,2024-05-28,2024-06-18,2024-06-20,42,42,2037813,85588146,0,REGULAR,DELIVERED
ORD002720,PT009,SUP001,WH002,2024-05-28,2024-06-07,2024-06-10,256,256,240717,61623552,0,REGULAR,DELIVERED
ORD002721,PT016,SUP002,WH003,2024-05-28,2024-06-07,2024-06-10,556,556,97747,54347332,0,REGULAR,DELIVERED
ORD002722,PT017,SUP005,WH003,2024-05-28,2024-06-04,2024-06-08,944,944,47086,44449184,0,REGULAR,DELIVERED
ORD002723,PT020,SUP006,WH006,2024-05-28,2024-06-04,2024-06-04,200,200,42698,8539600,0,BLANKET,DELIVERED
ORD002724,PT024,SUP009,WH007,2024-05-28,2024-05-30,2024-05-31,1600,1600,8527,13643200,0,EMERGENCY,DELIVERED
ORD002725,PT011,SUP010,WH005,2024-05-29,2024-06-01,2024-06-03,1760,1760,18688,32890880,0,EMERGENCY,DELIVERED
ORD002726,PT021,SUP008,WH007,2024-05-29,2024-06-12,2024-06-17,72,72,176888,12735936,0,BLANKET,DELIVERED
ORD002727,PT023,SUP010,WH003,2024-05-29,2024-06-01,2024-06-01,24900,24900,1566,38993400,0,REGULAR,DELIVERED
ORD002728,PT025,SUP009,WH007,2024-05-29,2024-06-03,2024-06-04,1600,1600,11731,18769600,0,BLANKET,DELIVERED
ORD002729,PT026,SUP010,WH007,2024-05-29,2024-06-01,2024-06-04,3100,3100,3634,11265400,0,REGULAR,DELIVERED
ORD002730,PT005,SUP004,WH001,2024-05-30,2024-06-06,2024-06-15,216,216,386308,83442528,9,EMERGENCY,DELAYED
ORD002731,PT025,SUP009,WH002,2024-05-30,2024-06-04,2024-06-07,19900,19900,11660,232034000,0,REGULAR,DELIVERED
ORD002732,PT027,SUP009,WH002,2024-05-30,2024-06-02,2024-06-05,62200,62200,783,48702600,0,BLANKET,DELIVERED
ORD002733,PT006,SUP002,WH006,2024-05-31,2024-06-10,2024-06-10,48,48,212319,10191312,0,REGULAR,DELIVERED
ORD002734,PT021,SUP008,WH001,2024-05-31,2024-06-14,2024-06-15,612,612,177883,108864396,0,REGULAR,DELIVERED
ORD002735,PT026,SUP010,WH005,2024-05-31,2024-06-03,2024-06-03,11700,11700,3540,41418000,0,BLANKET,DELIVERED
ORD002736,PT005,SUP004,WH005,2024-06-01,2024-06-15,,52,0,382859,19908668,0,REGULAR,CANCELLED
ORD002737,PT005,SUP004,WH005,2024-06-01,2024-06-15,2024-06-20,68,68,370638,25203384,0,REGULAR,DELIVERED
ORD002738,PT008,SUP007,WH004,2024-06-01,2024-06-15,2024-06-29,52,52,334297,17383444,14,REGULAR,DELAYED
ORD002739,PT019,SUP003,WH004,2024-06-01,2024-06-08,2024-06-10,510,510,53828,27452280,0,REGULAR,DELIVERED
ORD002740,PT026,SUP010,WH005,2024-06-01,2024-06-04,,9400,0,3455,32477000,0,REGULAR,CANCELLED
ORD002741,PT026,SUP010,WH005,2024-06-01,2024-06-04,2024-06-11,8200,8200,3357,27527400,0,REGULAR,DELIVERED
ORD002742,PT024,SUP009,WH003,2024-06-03,2024-06-08,2024-06-14,8650,8650,8149,70488850,0,BLANKET,DELIVERED
ORD002743,PT003,SUP006,WH003,2024-06-04,2024-06-22,2024-07-07,44,44,849637,37384028,15,REGULAR,DELAYED
ORD002744,PT018,SUP002,WH008,2024-06-05,2024-06-12,,388,0,75254,29198552,0,REGULAR,CANCELLED
ORD002745,PT004,SUP007,WH006,2024-06-06,2024-06-20,2024-06-21,18,18,650321,11705778,0,REGULAR,DELIVERED
ORD002746,PT007,SUP001,WH003,2024-06-06,2024-06-24,2024-06-26,68,68,502462,34167416,0,REGULAR,DELIVERED
ORD002747,PT009,SUP001,WH006,2024-06-06,2024-06-16,2024-06-18,36,36,255954,9214344,0,REGULAR,DELIVERED
ORD002748,PT018,SUP002,WH003,2024-06-06,2024-06-09,2024-06-10,836,836,77140,64489040,0,EMERGENCY,DELIVERED
ORD002749,PT027,SUP009,WH002,2024-06-06,2024-06-09,2024-06-10,38600,38600,803,30995800,0,REGULAR,DELIVERED
ORD002750,PT004,SUP007,WH006,2024-06-07,2024-06-21,,22,0,637557,14026254,0,REGULAR,CANCELLED
ORD002751,PT007,SUP001,WH001,2024-06-07,2024-06-16,2024-06-18,120,120,486888,58426560,0,EMERGENCY,DELIVERED
ORD002752,PT014,SUP005,WH001,2024-06-07,2024-06-14,2024-06-17,1880,1880,68000,127840000,0,REGULAR,DELIVERED
ORD002753,PT019,SUP003,WH002,2024-06-07,2024-06-14,2024-06-15,1350,1350,57228,77257800,0,REGULAR,DELIVERED
ORD002754,PT030,SUP010,WH002,2024-06-07,2024-06-08,2024-06-09,41000,41000,2287,93767000,0,EMERGENCY,DELIVERED
ORD002755,PT011,SUP010,WH006,2024-06-08,2024-06-15,2024-06-18,540,540,17404,9398160,0,REGULAR,DELIVERED
ORD002756,PT023,SUP010,WH004,2024-06-08,2024-06-11,2024-06-14,20700,20700,1478,30594600,0,REGULAR,DELIVERED
ORD002757,PT030,SUP010,WH001,2024-06-08,2024-06-11,2024-06-14,64400,64400,2191,141100400,0,REGULAR,DELIVERED
ORD002758,PT012,SUP010,WH002,2024-06-09,2024-06-11,2024-06-12,3960,3960,11912,47171520,0,EMERGENCY,DELIVERED
ORD002759,PT016,SUP002,WH008,2024-06-09,2024-06-19,2024-06-19,300,300,90918,27275400,0,BLANKET,DELIVERED
ORD002760,PT019,SUP003,WH006,2024-06-09,2024-06-12,2024-06-14,290,290,57149,16573210,0,EMERGENCY,DELIVERED
ORD002761,PT026,SUP010,WH006,2024-06-09,2024-06-12,2024-06-12,3600,3600,3391,12207600,0,BLANKET,DELIVERED
ORD002762,PT001,SUP001,WH001,2024-06-10,2024-06-24,2024-06-26,71,71,1744430,123854530,0,REGULAR,DELIVERED
ORD002763,PT003,SUP006,WH003,2024-06-10,2024-06-28,2024-07-12,44,44,822160,36175040,14,REGULAR,DELAYED
ORD002764,PT030,SUP010,WH005,2024-06-10,2024-06-13,2024-06-14,22400,22400,2304,51609600,0,REGULAR,DELIVERED
ORD002765,PT012,SUP010,WH007,2024-06-11,2024-06-16,2024-06-23,440,440,11582,5096080,0,BLANKET,DELIVERED
ORD002766,PT016,SUP002,WH001,2024-06-11,2024-06-21,2024-06-24,1024,1024,98265,100623360,0,BLANKET,DELIVERED
ORD002767,PT016,SUP002,WH006,2024-06-11,2024-06-21,2024-06-23,220,220,99019,21784180,0,REGULAR,DELIVERED
ORD002768,PT002,SUP004,WH001,2024-06-12,2024-07-03,2024-07-04,50,50,2050578,102528900,0,REGULAR,DELIVERED
ORD002769,PT003,SUP006,WH003,2024-06-12,2024-06-30,2024-07-03,64,64,869863,55671232,0,REGULAR,DELIVERED
ORD002770,PT007,SUP001,WH001,2024-06-12,2024-06-30,2024-07-01,194,194,503729,97723426,0,BLANKET,DELIVERED
ORD002771,PT012,SUP010,WH007,2024-06-12,2024-06-17,2024-06-20,380,380,11654,4428520,0,REGULAR,DELIVERED
ORD002772,PT030,SUP010,WH005,2024-06-12,2024-06-13,2024-06-23,15600,15600,2140,33384000,10,EMERGENCY,DELAYED
ORD002773,PT004,SUP007,WH001,2024-06-13,2024-06-27,2024-06-27,182,182,615529,112026278,0,REGULAR,DELIVERED
ORD002774,PT011,SUP010,WH004,2024-06-13,2024-06-20,2024-06-22,1940,1940,17871,34669740,0,REGULAR,DELIVERED
ORD002775,PT014,SUP005,WH003,2024-06-13,2024-06-16,2024-06-19,850,850,67591,57452350,0,EMERGENCY,DELIVERED
ORD002776,PT030,SUP010,WH001,2024-06-13,2024-06-16,2024-06-17,62800,62800,2297,144251600,0,REGULAR,DELIVERED
ORD002777,PT027,SUP009,WH002,2024-06-14,2024-06-17,2024-06-17,49000,49000,769,37681000,0,REGULAR,DELIVERED
ORD002778,PT006,SUP002,WH006,2024-06-15,2024-06-25,2024-06-27,48,48,210417,10100016,0,REGULAR,DELIVERED
ORD002779,PT022,SUP005,WH008,2024-06-15,2024-06-25,2024-06-30,224,224,70513,15794912,0,REGULAR,DELIVERED
ORD002780,PT024,SUP009,WH003,2024-06-15,2024-06-20,2024-06-30,8400,8400,8429,70803600,10,REGULAR,DELAYED
ORD002781,PT029,SUP009,WH004,2024-06-15,2024-06-18,2024-06-25,9300,9300,4408,40994400,0,REGULAR,DELIVERED
ORD002782,PT004,SUP007,WH006,2024-06-16,2024-06-30,2024-07-01,28,28,630597,17656716,0,REGULAR,DELIVERED
ORD002783,PT018,SUP002,WH002,2024-06-16,2024-06-19,2024-06-21,1104,1104,75971,83871984,0,EMERGENCY,DELIVERED
ORD002784,PT018,SUP002,WH005,2024-06-16,2024-06-23,2024-06-25,472,472,81064,38262208,0,BLANKET,DELIVERED
ORD002785,PT019,SUP003,WH005,2024-06-16,2024-06-23,2024-06-26,330,330,56868,18766440,0,REGULAR,DELIVERED
ORD002786,PT023,SUP010,WH005,2024-06-16,2024-06-19,2024-06-20,14300,14300,1560,22308000,0,REGULAR,DELIVERED
ORD002787,PT024,SUP009,WH001,2024-06-16,2024-06-21,2024-07-07,23800,23800,8812,209725600,16,REGULAR,DELAYED
ORD002788,PT004,SUP007,WH006,2024-06-17,2024-07-01,2024-07-14,20,20,634567,12691340,13,REGULAR,DELAYED
ORD002789,PT019,SUP003,WH006,2024-06-17,2024-06-24,2024-06-24,280,280,55089,15424920,0,REGULAR,DELIVERED
ORD002790,PT021,SUP008,WH006,2024-06-17,2024-07-01,2024-07-27,162,162,192696,31216752,26,REGULAR,DELAYED
ORD002791,PT023,SUP010,WH002,2024-06-17,2024-06-18,2024-06-18,39400,39400,1560,61464000,0,EMERGENCY,DELIVERED
ORD002792,PT029,SUP009,WH008,2024-06-17,2024-06-20,,5200,0,4625,24050000,0,BLANKET,CANCELLED
ORD002793,PT003,SUP006,WH001,2024-06-18,2024-07-06,2024-07-11,142,142,829321,117763582,0,REGULAR,DELIVERED
ORD002794,PT020,SUP006,WH006,2024-06-18,2024-06-25,2024-06-26,200,200,42909,8581800,0,REGULAR,DELIVERED
ORD002795,PT004,SUP007,WH006,2024-06-19,2024-07-03,2024-07-03,30,30,606589,18197670,0,REGULAR,DELIVERED
ORD002796,PT013,SUP003,WH005,2024-06-19,2024-06-24,2024-07-01,1140,1140,8370,9541800,0,REGULAR,DELIVERED
ORD002797,PT021,SUP008,WH002,2024-06-19,2024-06-26,,638,0,192079,122546402,0,EMERGENCY,CANCELLED
ORD002798,PT024,SUP009,WH001,2024-06-19,2024-06-24,2024-07-01,19200,19200,8271,158803200,0,BLANKET,DELIVERED
ORD002799,PT029,SUP009,WH005,2024-06-19,2024-06-22,2024-07-06,7300,7300,4684,34193200,14,REGULAR,DELAYED
ORD002800,PT015,SUP010,WH001,2024-06-20,2024-06-27,2024-07-03,1610,1610,22670,36498700,0,BLANKET,DELIVERED
ORD002801,PT015,SUP010,WH007,2024-06-20,2024-06-27,2024-06-30,240,240,21745,5218800,0,BLANKET,DELIVERED
ORD002802,PT019,SUP003,WH001,2024-06-20,2024-06-27,2024-06-28,1210,1210,55897,67635370,0,REGULAR,DELIVERED
ORD002803,PT002,SUP004,WH006,2024-06-21,2024-07-12,2024-07-16,7,7,1981257,13868799,0,REGULAR,DELIVERED
ORD002804,PT021,SUP008,WH008,2024-06-21,2024-07-05,2024-07-18,160,160,183504,29360640,13,BLANKET,DELAYED
ORD002805,PT029,SUP009,WH001,2024-06-21,2024-06-24,2024-07-05,39500,39500,4327,170916500,11,REGULAR,DELAYED
ORD002806,PT001,SUP001,WH005,2024-06-22,2024-07-06,2024-07-07,29,29,1738313,50411077,0,REGULAR,DELIVERED
ORD002807,PT002,SUP004,WH005,2024-06-22,2024-07-13,2024-07-20,19,19,1925877,36591663,0,BLANKET,DELIVERED
ORD002808,PT014,SUP005,WH006,2024-06-22,2024-06-29,2024-07-01,350,350,63383,22184050,0,REGULAR,DELIVERED
ORD002809,PT024,SUP009,WH005,2024-06-22,2024-06-27,2024-07-13,4700,4700,8590,40373000,16,REGULAR,DELAYED
ORD002810,PT026,SUP010,WH002,2024-06-22,2024-06-25,2024-06-26,16700,16700,3606,60220200,0,REGULAR,DELIVERED
ORD002811,PT020,SUP006,WH008,2024-06-23,2024-06-30,2024-07-02,460,460,41690,19177400,0,BLANKET,DELIVERED
ORD002812,PT014,SUP005,WH005,2024-06-24,2024-07-01,2024-07-08,600,600,67458,40474800,0,REGULAR,DELIVERED
ORD002813,PT029,SUP009,WH006,2024-06-24,2024-06-27,2024-06-28,3700,3700,4360,16132000,0,REGULAR,DELIVERED
ORD002814,PT011,SUP010,WH007,2024-06-25,2024-06-28,2024-06-30,560,560,17288,9681280,0,EMERGENCY,DELIVERED
ORD002815,PT013,SUP003,WH004,2024-06-25,2024-06-30,2024-07-02,1140,1140,7668,8741520,0,REGULAR,DELIVERED
ORD002816,PT025,SUP009,WH001,2024-06-25,2024-06-27,2024-07-20,23800,23800,12536,298356800,23,EMERGENCY,DELAYED
ORD002817,PT016,SUP002,WH004,2024-06-26,2024-07-01,2024-07-02,384,384,91154,35003136,0,EMERGENCY,DELIVERED
ORD002818,PT030,SUP010,WH002,2024-06-26,2024-06-29,2024-06-30,40200,40200,2300,92460000,0,REGULAR,DELIVERED
ORD002819,PT003,SUP006,WH005,2024-06-27,2024-07-15,2024-07-30,38,38,831123,31582674,15,BLANKET,DELAYED
ORD002820,PT020,SUP006,WH007,2024-06-27,2024-07-04,2024-07-07,150,150,43536,6530400,0,REGULAR,DELIVERED
ORD002821,PT030,SUP010,WH007,2024-06-27,2024-06-30,2024-06-30,7600,7600,2241,17031600,0,REGULAR,DELIVERED
ORD002822,PT030,SUP010,WH007,2024-06-28,2024-07-01,2024-07-03,4200,4200,2228,9357600,0,BLANKET,DELIVERED
ORD002823,PT014,SUP005,WH007,2024-06-29,2024-07-06,2024-07-20,190,190,63507,12066330,14,REGULAR,DELAYED
ORD002824,PT016,SUP002,WH008,2024-06-29,2024-07-04,2024-07-06,180,180,91776,16519680,0,EMERGENCY,DELIVERED
ORD002825,PT021,SUP008,WH004,2024-06-29,2024-07-13,2024-07-28,288,251,193870,55834560,15,REGULAR,PARTIAL
ORD002826,PT022,SUP005,WH003,2024-06-29,2024-07-09,2024-07-20,376,376,69409,26097784,11,REGULAR,DELAYED
ORD002827,PT024,SUP009,WH003,2024-06-29,2024-07-04,2024-07-23,9200,7350,8223,75651600,19,BLANKET,PARTIAL
ORD002828,PT011,SUP010,WH003,2024-06-30,2024-07-07,2024-07-08,2360,2360,17581,41491160,0,REGULAR,DELIVERED
ORD002829,PT018,SUP002,WH002,2024-06-30,2024-07-07,2024-07-12,1608,1608,74623,119993784,0,REGULAR,DELIVERED
ORD002830,PT028,SUP010,WH006,2024-06-30,2024-07-05,2024-07-13,3600,3600,6206,22341600,8,REGULAR,DELAYED
ORD002831,PT011,SUP010,WH007,2024-07-01,2024-07-08,2024-07-10,520,520,18370,9552400,0,BLANKET,DELIVERED
ORD002832,PT012,SUP010,WH005,2024-07-01,2024-07-06,2024-07-07,1140,1140,12408,14145120,0,REGULAR,DELIVERED
ORD002833,PT016,SUP002,WH003,2024-07-01,2024-07-06,2024-07-06,660,660,93733,61863780,0,EMERGENCY,DELIVERED
ORD002834,PT012,SUP010,WH001,2024-07-02,2024-07-07,2024-07-10,4480,4480,12368,55408640,0,BLANKET,DELIVERED
ORD002835,PT030,SUP010,WH003,2024-07-02,2024-07-03,2024-07-06,19200,19200,2146,41203200,0,EMERGENCY,DELIVERED
ORD002836,PT001,SUP001,WH002,2024-07-03,2024-07-10,2024-07-12,78,78,1815042,141573276,0,EMERGENCY,DELIVERED
ORD002837,PT002,SUP004,WH005,2024-07-03,2024-07-24,2024-07-26,21,21,2064874,43362354,0,BLANKET,DELIVERED
ORD002838,PT003,SUP006,WH002,2024-07-03,2024-07-21,2024-07-26,86,86,876072,75342192,0,REGULAR,DELIVERED
ORD002839,PT019,SUP003,WH005,2024-07-03,2024-07-06,2024-07-08,580,580,54896,31839680,0,EMERGENCY,DELIVERED
ORD002840,PT002,SUP004,WH002,2024-07-04,2024-07-25,2024-07-26,41,41,2001065,82043665,0,REGULAR,DELIVERED
ORD002841,PT018,SUP002,WH002,2024-07-04,2024-07-11,2024-07-14,1316,1316,79653,104823348,0,BLANKET,DELIVERED
ORD002842,PT005,SUP004,WH001,2024-07-05,2024-07-19,2024-07-19,260,260,386792,100565920,0,REGULAR,DELIVERED
ORD002843,PT011,SUP010,WH004,2024-07-05,2024-07-12,2024-07-14,1940,1940,17703,34343820,0,REGULAR,DELIVERED
ORD002844,PT014,SUP005,WH004,2024-07-05,2024-07-08,2024-07-22,830,830,68134,56551220,14,EMERGENCY,DELAYED
