INVENTORY_ID,PART_ID,WAREHOUSE_ID,SNAPSHOT_DATE,STOCK_QTY,SAFETY_STOCK_QTY,REORDER_POINT,STOCK_STATUS,INVENTORY_VALUE_KRW,LAST_MOVEMENT_DATE
INV000990,PT018,WH004,2023-03-31,39,2,25,NORMAL,3042000,2023-02-15
INV000991,PT018,WH005,2023-03-31,52,2,22,NORMAL,4056000,
INV000992,PT018,WH006,2023-03-31,12,1,10,NORMAL,936000,2023-03-07
INV000993,PT018,WH007,2023-03-31,20,1,7,OVERSTOCK,1560000,2023-02-27
INV000994,PT018,WH008,2023-03-31,4,1,13,LOW,312000,2023-02-15
INV000995,PT019,WH001,2023-03-31,98,6,64,NORMAL,5390000,2023-01-16
INV000996,PT019,WH002,2023-03-31,60,4,49,NORMAL,3300000,2023-02-11
INV000997,PT019,WH003,2023-03-31,26,2,28,LOW,1430000,2023-03-07
INV000998,PT019,WH004,2023-03-31,26,2,22,NORMAL,1430000,2023-03-28
INV000999,PT019,WH005,2023-03-31,5,1,18,LOW,275000,2023-03-30
INV001000,PT019,WH006,2023-03-31,23,1,9,OVERSTOCK,1265000,2023-01-27
INV001001,PT019,WH007,2023-03-31,14,1,6,NORMAL,770000,2023-01-06
INV001002,PT019,WH008,2023-03-31,23,1,12,NORMAL,1265000,2023-03-04
INV001003,PT020,WH001,2023-03-31,29,7,77,LOW,1218000,2023-02-24
INV001004,PT020,WH002,2023-03-31,28,5,58,LOW,1176000,2023-02-27
INV001005,PT020,WH003,2023-03-31,85,3,34,OVERSTOCK,3570000,2023-01-06
INV001006,PT020,WH004,2023-03-31,21,2,27,LOW,882000,2023-02-17
INV001007,PT020,WH005,2023-03-31,33,2,23,NORMAL,1386000,2023-02-24
INV001008,PT020,WH006,2023-03-31,21,1,11,NORMAL,882000,2023-02-02
INV001009,PT020,WH007,2023-03-31,18,1,7,OVERSTOCK,756000,2023-03-27
INV001010,PT020,WH008,2023-03-31,34,1,15,NORMAL,1428000,2023-02-04
INV001011,PT021,WH001,2023-03-31,23,3,56,LOW,4255000,2023-02-10
INV001012,PT021,WH002,2023-03-31,23,2,41,LOW,4255000,2023-02-28
INV001013,PT021,WH003,2023-03-31,23,1,24,LOW,4255000,2023-03-24
INV001014,PT021,WH004,2023-03-31,45,1,19,NORMAL,8325000,2023-03-20
INV001015,PT021,WH005,2023-03-31,36,1,16,NORMAL,6660000,2023-02-19
INV001016,PT021,WH006,2023-03-31,21,1,8,OVERSTOCK,3885000,2023-02-09
INV001017,PT021,WH007,2023-03-31,10,1,6,NORMAL,1850000,
INV001018,PT021,WH008,2023-03-31,24,1,11,NORMAL,4440000,2023-02-10
INV001019,PT022,WH001,2023-03-31,48,3,51,LOW,3264000,2023-01-31
INV001020,PT022,WH002,2023-03-31,59,3,40,NORMAL,4012000,2023-02-13
INV001021,PT022,WH003,2023-03-31,62,1,23,OVERSTOCK,4216000,2023-02-20
INV001022,PT022,WH004,2023-03-31,48,1,19,OVERSTOCK,3264000,2023-02-26
INV001023,PT022,WH005,2023-03-31,43,1,15,OVERSTOCK,2924000,2023-02-03
INV001024,PT022,WH006,2023-03-31,11,1,8,NORMAL,748000,2023-02-21
INV001025,PT022,WH007,2023-03-31,14,1,6,NORMAL,952000,2023-02-19
INV001026,PT022,WH008,2023-03-31,4,1,10,LOW,272000,2023-01-25
INV001027,PT023,WH001,2023-03-31,467,75,366,NORMAL,700500,2023-03-22
INV001028,PT023,WH002,2023-03-31,271,57,278,LOW,406500,2023-01-12
INV001029,PT023,WH003,2023-03-31,273,34,165,NORMAL,409500,2023-02-05
INV001030,PT023,WH004,2023-03-31,116,28,136,LOW,174000,2023-01-16
INV001031,PT023,WH005,2023-03-31,88,24,116,LOW,132000,2023-03-13
INV001032,PT023,WH006,2023-03-31,52,16,61,LOW,78000,2023-01-15
INV001033,PT023,WH007,2023-03-31,91,7,36,OVERSTOCK,136500,2023-03-10
INV001034,PT023,WH008,2023-03-31,43,14,69,LOW,64500,2023-03-27
INV001035,PT024,WH001,2023-03-31,61,25,182,LOW,518500,2023-03-15
INV001036,PT024,WH002,2023-03-31,109,17,126,LOW,926500,2023-01-05
INV001037,PT024,WH003,2023-03-31,165,10,76,NORMAL,1402500,2023-02-24
INV001038,PT024,WH004,2023-03-31,185,9,65,OVERSTOCK,1572500,2023-02-14
INV001039,PT024,WH005,2023-03-31,68,6,48,NORMAL,578000,2023-01-28
INV001040,PT024,WH006,2023-03-31,13,4,27,LOW,110500,2023-01-04
INV001041,PT024,WH007,2023-03-31,16,2,16,NORMAL,136000,2023-01-30
INV001042,PT024,WH008,2023-03-31,73,5,36,NORMAL,620500,2023-03-30
INV001043,PT025,WH001,2023-03-31,443,55,403,NORMAL,5316000,2023-01-14
INV001044,PT025,WH002,2023-03-31,799,43,312,OVERSTOCK,9588000,2023-03-18
INV001045,PT025,WH003,2023-03-31,274,27,198,NORMAL,3288000,2023-02-19
INV001046,PT025,WH004,2023-03-31,179,19,138,NORMAL,2148000,2023-01-27
INV001047,PT025,WH005,2023-03-31,350,17,126,OVERSTOCK,4200000,2023-02-01
INV001048,PT025,WH006,2023-03-31,151,12,65,NORMAL,1812000,2023-02-11
INV001049,PT025,WH007,2023-03-31,107,6,43,NORMAL,1284000,2023-02-09
INV001050,PT025,WH008,2023-03-31,110,11,80,NORMAL,1320000,2023-02-08
INV001051,PT026,WH001,2023-03-31,109,53,256,LOW,381500,2023-03-29
INV001052,PT026,WH002,2023-03-31,311,39,189,NORMAL,1088500,2023-02-15
INV001053,PT026,WH003,2023-03-31,300,24,116,OVERSTOCK,1050000,
INV001054,PT026,WH004,2023-03-31,129,18,88,NORMAL,451500,2023-02-17
INV001055,PT026,WH005,2023-03-31,201,15,72,OVERSTOCK,703500,
INV001056,PT026,WH006,2023-03-31,55,12,43,NORMAL,192500,2023-01-10
INV001057,PT026,WH007,2023-03-31,42,5,24,NORMAL,147000,2023-03-13
INV001058,PT026,WH008,2023-03-31,93,10,49,NORMAL,325500,2023-03-12
INV001059,PT027,WH001,2023-03-31,977,129,625,NORMAL,781600,2023-02-23
INV001060,PT027,WH002,2023-03-31,310,94,455,LOW,248000,
INV001061,PT027,WH003,2023-03-31,143,58,283,LOW,114400,2023-02-12
INV001062,PT027,WH004,2023-03-31,472,45,218,NORMAL,377600,2023-01-12
INV001063,PT027,WH005,2023-03-31,144,39,190,LOW,115200,2023-01-30
INV001064,PT027,WH006,2023-03-31,234,27,97,NORMAL,187200,2023-01-22
INV001065,PT027,WH007,2023-03-31,87,12,60,NORMAL,69600,2023-03-26
INV001066,PT027,WH008,2023-03-31,58,26,126,LOW,46400,2023-03-13
INV001067,PT028,WH001,2023-03-31,382,47,340,NORMAL,2292000,2023-02-03
INV001068,PT028,WH002,2023-03-31,301,49,357,LOW,1806000,
INV001069,PT028,WH003,2023-03-31,131,24,178,LOW,786000,2023-02-26
INV001070,PT028,WH004,2023-03-31,120,17,125,LOW,720000,2023-01-20
INV001071,PT028,WH005,2023-03-31,250,16,115,NORMAL,1500000,2023-02-28
INV001072,PT028,WH006,2023-03-31,52,10,55,LOW,312000,
INV001073,PT028,WH007,2023-03-31,17,4,34,LOW,102000,2023-01-24
INV001074,PT028,WH008,2023-03-31,73,10,73,NORMAL,438000,
INV001075,PT029,WH001,2023-03-31,337,55,269,NORMAL,1516500,2023-02-17
INV001076,PT029,WH002,2023-03-31,223,37,182,NORMAL,1003500,2023-02-11
INV001077,PT029,WH003,2023-03-31,71,22,109,LOW,319500,2023-03-11
INV001078,PT029,WH004,2023-03-31,178,20,97,NORMAL,801000,
INV001079,PT029,WH005,2023-03-31,42,17,85,LOW,189000,2023-01-12
INV001080,PT029,WH006,2023-03-31,66,12,43,NORMAL,297000,2023-01-31
INV001081,PT029,WH007,2023-03-31,64,6,29,NORMAL,288000,2023-02-18
INV001082,PT029,WH008,2023-03-31,26,11,53,LOW,117000,2023-01-16
INV001083,PT030,WH001,2023-03-31,1348,104,504,OVERSTOCK,2965600,2023-01-25
INV001084,PT030,WH002,2023-03-31,595,80,389,NORMAL,1309000,2023-01-05
INV001085,PT030,WH003,2023-03-31,216,47,227,LOW,475200,2023-02-08
INV001086,PT030,WH004,2023-03-31,480,34,167,OVERSTOCK,1056000,2023-02-03
INV001087,PT030,WH005,2023-03-31,412,29,141,OVERSTOCK,906400,2023-03-04
INV001088,PT030,WH006,2023-03-31,198,22,80,NORMAL,435600,2023-01-16
INV001089,PT030,WH007,2023-03-31,61,10,49,NORMAL,134200,2023-01-21
INV001090,PT030,WH008,2023-03-31,152,21,103,NORMAL,334400,2023-01-30
INV001091,PT001,WH001,2023-06-30,6,1,3,NORMAL,10800000,2023-05-19
INV001092,PT001,WH002,2023-06-30,25,1,9,OVERSTOCK,45000000,2023-06-24
INV001093,PT001,WH003,2023-06-30,15,1,7,NORMAL,27000000,2023-04-16
INV001094,PT001,WH004,2023-06-30,5,1,2,OVERSTOCK,9000000,2023-05-05
INV001095,PT001,WH005,2023-06-30,1,1,3,LOW,1800000,2023-04-13
INV001096,PT001,WH006,2023-06-30,2,1,2,NORMAL,3600000,2023-06-08
INV001097,PT002,WH001,2023-06-30,24,1,13,NORMAL,48000000,2023-04-03
INV001098,PT002,WH002,2023-06-30,5,1,2,OVERSTOCK,10000000,2023-05-05
INV001099,PT002,WH003,2023-06-30,6,1,4,NORMAL,12000000,2023-06-15
INV001100,PT002,WH004,2023-06-30,1,1,1,NORMAL,2000000,2023-06-05
INV001101,PT002,WH005,2023-06-30,2,1,2,NORMAL,4000000,2023-04-13
INV001102,PT002,WH006,2023-06-30,2,1,1,NORMAL,4000000,
INV001103,PT003,WH001,2023-06-30,67,1,27,NORMAL,56950000,
INV001104,PT003,WH002,2023-06-30,10,1,5,NORMAL,8500000,2023-04-27
INV001105,PT003,WH003,2023-06-30,24,1,10,NORMAL,20400000,2023-06-22
INV001106,PT003,WH004,2023-06-30,10,1,5,NORMAL,8500000,2023-05-20
INV001107,PT003,WH005,2023-06-30,15,1,6,OVERSTOCK,12750000,2023-06-13
INV001108,PT003,WH006,2023-06-30,12,1,5,NORMAL,10200000,2023-04-06
INV001109,PT004,WH001,2023-06-30,59,2,39,NORMAL,36580000,
INV001110,PT004,WH002,2023-06-30,5,8,8,CRITICAL,3100000,2023-05-14
INV001111,PT004,WH003,2023-06-30,6,1,3,NORMAL,3720000,2023-04-09
INV001112,PT004,WH004,2023-06-30,8,8,8,NORMAL,4960000,2023-05-12
INV001113,PT004,WH005,2023-06-30,6,8,8,CRITICAL,3720000,2023-05-26
INV001114,PT004,WH006,2023-06-30,2,1,2,NORMAL,1240000,2023-06-25
INV001115,PT005,WH001,2023-06-30,21,2,39,LOW,7980000,2023-05-08
INV001116,PT005,WH002,2023-06-30,25,1,29,LOW,9500000,2023-04-13
INV001117,PT005,WH003,2023-06-30,16,1,19,LOW,6080000,2023-06-25
INV001118,PT005,WH004,2023-06-30,22,1,13,NORMAL,8360000,2023-06-13
INV001119,PT005,WH005,2023-06-30,14,1,11,NORMAL,5320000,2023-04-04
INV001120,PT005,WH006,2023-06-30,12,1,7,NORMAL,4560000,2023-06-28
INV001121,PT006,WH001,2023-06-30,42,3,45,LOW,9240000,2023-05-20
INV001122,PT006,WH002,2023-06-30,37,2,33,NORMAL,8140000,2023-04-23
INV001123,PT006,WH003,2023-06-30,46,1,18,OVERSTOCK,10120000,
INV001124,PT006,WH004,2023-06-30,15,1,15,NORMAL,3300000,2023-06-11
INV001125,PT006,WH005,2023-06-30,32,1,12,OVERSTOCK,7040000,2023-06-05
INV001126,PT006,WH006,2023-06-30,13,1,6,NORMAL,2860000,2023-04-28
INV001127,PT007,WH001,2023-06-30,35,1,34,NORMAL,16800000,
INV001128,PT007,WH002,2023-06-30,40,1,14,OVERSTOCK,19200000,2023-05-29
INV001129,PT007,WH003,2023-06-30,54,1,19,OVERSTOCK,25920000,2023-04-16
INV001130,PT007,WH004,2023-06-30,24,1,12,NORMAL,11520000,2023-04-13
INV001131,PT007,WH005,2023-06-30,7,1,3,NORMAL,3360000,
INV001132,PT007,WH006,2023-06-30,4,1,4,NORMAL,1920000,
INV001133,PT008,WH001,2023-06-30,86,1,31,OVERSTOCK,27520000,2023-06-26
INV001134,PT008,WH002,2023-06-30,57,1,21,OVERSTOCK,18240000,
INV001135,PT008,WH003,2023-06-30,6,1,4,NORMAL,1920000,2023-06-07
INV001136,PT008,WH004,2023-06-30,11,1,12,LOW,3520000,2023-04-02
INV001137,PT008,WH005,2023-06-30,7,8,8,CRITICAL,2240000,2023-04-28
INV001138,PT008,WH006,2023-06-30,18,12,12,NORMAL,5760000,2023-04-28
INV001139,PT009,WH001,2023-06-30,20,1,14,NORMAL,5000000,2023-05-04
INV001140,PT009,WH002,2023-06-30,10,8,8,NORMAL,2500000,2023-05-04
INV001141,PT009,WH006,2023-06-30,3,1,3,NORMAL,750000,2023-05-17
INV001142,PT009,WH007,2023-06-30,2,1,2,NORMAL,500000,2023-06-16
INV001143,PT010,WH001,2023-06-30,19,1,18,NORMAL,18050000,2023-06-06
INV001144,PT010,WH002,2023-06-30,38,1,14,OVERSTOCK,36100000,2023-06-16
INV001145,PT010,WH003,2023-06-30,10,1,9,NORMAL,9500000,2023-04-16
INV001146,PT010,WH004,2023-06-30,6,1,7,LOW,5700000,2023-06-13
INV001147,PT010,WH005,2023-06-30,11,1,6,NORMAL,10450000,2023-06-23
INV001148,PT010,WH006,2023-06-30,7,1,3,NORMAL,6650000,2023-05-16
INV001149,PT011,WH001,2023-06-30,95,20,209,LOW,1710000,2023-06-03
INV001150,PT011,WH002,2023-06-30,405,14,151,OVERSTOCK,7290000,2023-06-01
INV001151,PT011,WH003,2023-06-30,193,9,96,NORMAL,3474000,2023-05-05
INV001152,PT011,WH004,2023-06-30,52,7,73,LOW,936000,2023-04-21
INV001153,PT011,WH005,2023-06-30,172,5,59,OVERSTOCK,3096000,2023-05-18
INV001154,PT011,WH006,2023-06-30,53,4,32,NORMAL,954000,2023-05-03
INV001155,PT011,WH007,2023-06-30,31,2,20,NORMAL,558000,2023-04-18
INV001156,PT011,WH008,2023-06-30,19,3,39,LOW,342000,
INV001157,PT012,WH001,2023-06-30,437,21,166,OVERSTOCK,5244000,2023-06-01
INV001158,PT012,WH002,2023-06-30,202,17,134,NORMAL,2424000,
INV001159,PT012,WH003,2023-06-30,142,9,74,NORMAL,1704000,
INV001160,PT012,WH004,2023-06-30,83,7,56,NORMAL,996000,2023-04-18
INV001161,PT012,WH005,2023-06-30,111,6,51,NORMAL,1332000,2023-05-01
INV001162,PT012,WH006,2023-06-30,54,4,26,NORMAL,648000,
INV001163,PT012,WH007,2023-06-30,18,2,17,NORMAL,216000,2023-06-18
INV001164,PT012,WH008,2023-06-30,48,4,34,NORMAL,576000,2023-06-07
INV001165,PT013,WH001,2023-06-30,45,14,116,LOW,360000,2023-05-10
INV001166,PT013,WH002,2023-06-30,216,10,83,OVERSTOCK,1728000,2023-05-19
INV001167,PT013,WH003,2023-06-30,89,6,47,NORMAL,712000,
INV001168,PT013,WH004,2023-06-30,82,4,37,NORMAL,656000,2023-06-05
INV001169,PT013,WH005,2023-06-30,46,4,34,NORMAL,368000,2023-05-10
INV001170,PT013,WH006,2023-06-30,18,3,18,NORMAL,144000,2023-06-09
INV001171,PT013,WH007,2023-06-30,23,1,10,NORMAL,184000,2023-05-07
INV001172,PT013,WH008,2023-06-30,37,2,20,NORMAL,296000,2023-06-09
INV001173,PT014,WH001,2023-06-30,162,7,75,NORMAL,10530000,2023-06-29
INV001174,PT014,WH002,2023-06-30,114,5,57,NORMAL,7410000,2023-06-10
INV001175,PT014,WH003,2023-06-30,25,3,34,LOW,1625000,2023-05-04
INV001176,PT014,WH004,2023-06-30,32,2,24,NORMAL,2080000,2023-05-20
INV001177,PT014,WH005,2023-06-30,15,2,22,LOW,975000,2023-04-10
INV001178,PT014,WH006,2023-06-30,16,1,10,NORMAL,1040000,2023-05-03
INV001179,PT014,WH007,2023-06-30,19,1,7,OVERSTOCK,1235000,2023-04-29
INV001180,PT014,WH008,2023-06-30,8,1,15,LOW,520000,2023-06-02
INV001181,PT015,WH001,2023-06-30,102,12,127,LOW,2244000,2023-06-02
INV001182,PT015,WH002,2023-06-30,38,9,95,LOW,836000,
INV001183,PT015,WH003,2023-06-30,25,6,61,LOW,550000,
INV001184,PT015,WH004,2023-06-30,63,4,44,NORMAL,1386000,2023-06-12
INV001185,PT015,WH005,2023-06-30,45,3,37,NORMAL,990000,2023-05-06
INV001186,PT015,WH006,2023-06-30,36,1,18,NORMAL,792000,2023-05-03
INV001187,PT015,WH007,2023-06-30,32,1,12,OVERSTOCK,704000,2023-05-13
INV001188,PT015,WH008,2023-06-30,44,2,25,NORMAL,968000,
INV001189,PT016,WH001,2023-06-30,53,5,71,LOW,5035000,2023-05-01
INV001190,PT016,WH002,2023-06-30,107,3,52,NORMAL,10165000,2023-05-25
INV001191,PT016,WH003,2023-06-30,81,2,33,NORMAL,7695000,2023-06-01
INV001192,PT016,WH004,2023-06-30,19,1,24,LOW,1805000,2023-05-12
INV001193,PT016,WH005,2023-06-30,25,1,20,NORMAL,2375000,2023-04-05
INV001194,PT016,WH006,2023-06-30,14,1,10,NORMAL,1330000,2023-05-24
INV001195,PT016,WH007,2023-06-30,19,1,7,OVERSTOCK,1805000,2023-05-18
INV001196,PT016,WH008,2023-06-30,14,1,13,NORMAL,1330000,2023-06-04
INV001197,PT017,WH001,2023-06-30,106,8,89,NORMAL,5088000,2023-04-27
INV001198,PT017,WH002,2023-06-30,58,6,69,LOW,2784000,2023-06-21
INV001199,PT017,WH003,2023-06-30,97,3,39,NORMAL,4656000,2023-06-16
INV001200,PT017,WH004,2023-06-30,77,3,32,NORMAL,3696000,2023-04-27
INV001201,PT017,WH005,2023-06-30,36,2,27,NORMAL,1728000,2023-05-15
INV001202,PT017,WH006,2023-06-30,26,1,12,NORMAL,1248000,2023-04-16
INV001203,PT017,WH007,2023-06-30,11,1,8,NORMAL,528000,2023-06-28
INV001204,PT017,WH008,2023-06-30,6,1,16,LOW,288000,2023-05-31
INV001205,PT018,WH001,2023-06-30,152,6,69,NORMAL,11856000,2023-05-20
INV001206,PT018,WH002,2023-06-30,38,5,54,LOW,2964000,2023-05-10
INV001207,PT018,WH003,2023-06-30,66,2,29,NORMAL,5148000,2023-04-09
INV001208,PT018,WH004,2023-06-30,16,2,24,LOW,1248000,
INV001209,PT018,WH005,2023-06-30,15,2,21,LOW,1170000,2023-06-13
INV001210,PT018,WH006,2023-06-30,11,1,10,NORMAL,858000,2023-05-17
INV001211,PT018,WH007,2023-06-30,8,1,7,NORMAL,624000,2023-04-09
INV001212,PT018,WH008,2023-06-30,16,1,13,NORMAL,1248000,2023-05-02
INV001213,PT019,WH001,2023-06-30,134,6,66,NORMAL,7370000,2023-05-10
INV001214,PT019,WH002,2023-06-30,67,4,48,NORMAL,3685000,2023-05-24
INV001215,PT019,WH003,2023-06-30,19,2,28,LOW,1045000,2023-06-02
INV001216,PT019,WH004,2023-06-30,10,2,22,LOW,550000,2023-04-30
INV001217,PT019,WH005,2023-06-30,7,1,17,LOW,385000,
INV001218,PT019,WH006,2023-06-30,21,1,9,NORMAL,1155000,2023-04-15
INV001219,PT019,WH007,2023-06-30,10,1,6,NORMAL,550000,
INV001220,PT019,WH008,2023-06-30,25,1,13,NORMAL,1375000,2023-04-09
INV001221,PT020,WH001,2023-06-30,182,7,78,NORMAL,7644000,2023-04-05
INV001222,PT020,WH002,2023-06-30,47,5,58,LOW,1974000,2023-04-13
INV001223,PT020,WH003,2023-06-30,66,3,33,NORMAL,2772000,
INV001224,PT020,WH004,2023-06-30,58,2,26,NORMAL,2436000,2023-05-21
INV001225,PT020,WH005,2023-06-30,42,2,23,NORMAL,1764000,2023-04-19
INV001226,PT020,WH006,2023-06-30,11,1,11,NORMAL,462000,2023-05-05
INV001227,PT020,WH007,2023-06-30,14,1,7,NORMAL,588000,2023-05-18
INV001228,PT020,WH008,2023-06-30,11,1,14,LOW,462000,
INV001229,PT021,WH001,2023-06-30,156,5,88,NORMAL,28860000,2023-06-02
INV001230,PT021,WH002,2023-06-30,145,4,70,NORMAL,26825000,2023-04-27
INV001231,PT021,WH003,2023-06-30,58,2,42,NORMAL,10730000,2023-06-26
INV001232,PT021,WH004,2023-06-30,13,1,31,LOW,2405000,2023-04-26
INV001233,PT021,WH005,2023-06-30,18,1,26,LOW,3330000,2023-05-05
INV001234,PT021,WH006,2023-06-30,41,1,14,OVERSTOCK,7585000,2023-05-21
INV001235,PT021,WH007,2023-06-30,19,1,9,NORMAL,3515000,2023-04-03
INV001236,PT021,WH008,2023-06-30,45,1,18,OVERSTOCK,8325000,2023-04-18
INV001237,PT022,WH001,2023-06-30,176,6,88,NORMAL,11968000,2023-05-08
INV001238,PT022,WH002,2023-06-30,113,5,68,NORMAL,7684000,2023-05-15
INV001239,PT022,WH003,2023-06-30,107,2,39,OVERSTOCK,7276000,
INV001240,PT022,WH004,2023-06-30,36,2,31,NORMAL,2448000,2023-05-18
INV001241,PT022,WH005,2023-06-30,67,2,28,NORMAL,4556000,2023-04-17
INV001242,PT022,WH006,2023-06-30,20,1,13,NORMAL,1360000,2023-05-12
INV001243,PT022,WH007,2023-06-30,16,1,9,NORMAL,1088000,2023-06-03
INV001244,PT022,WH008,2023-06-30,44,1,18,NORMAL,2992000,2023-05-19
INV001245,PT023,WH001,2023-06-30,526,72,349,NORMAL,789000,2023-04-28
INV001246,PT023,WH002,2023-06-30,268,57,279,LOW,402000,2023-05-08
INV001247,PT023,WH003,2023-06-30,476,35,171,OVERSTOCK,714000,2023-04-13
INV001248,PT023,WH004,2023-06-30,290,27,131,NORMAL,435000,2023-06-22
INV001249,PT023,WH005,2023-06-30,251,23,111,NORMAL,376500,2023-06-07
INV001250,PT023,WH006,2023-06-30,46,15,57,LOW,69000,2023-05-30
INV001251,PT023,WH007,2023-06-30,35,7,36,LOW,52500,2023-05-05
INV001252,PT023,WH008,2023-06-30,106,15,75,NORMAL,159000,
INV001253,PT024,WH001,2023-06-30,373,41,298,NORMAL,3170500,2023-05-22
INV001254,PT024,WH002,2023-06-30,429,31,224,NORMAL,3646500,2023-06-18
INV001255,PT024,WH003,2023-06-30,239,18,135,NORMAL,2031500,2023-04-25
INV001256,PT024,WH004,2023-06-30,138,14,101,NORMAL,1173000,2023-04-20
INV001257,PT024,WH005,2023-06-30,118,12,88,NORMAL,1003000,2023-04-24
INV001258,PT024,WH006,2023-06-30,104,9,48,NORMAL,884000,2023-04-12
INV001259,PT024,WH007,2023-06-30,84,4,29,OVERSTOCK,714000,2023-05-28
INV001260,PT024,WH008,2023-06-30,111,8,58,NORMAL,943500,2023-06-27
INV001261,PT025,WH001,2023-06-30,679,40,291,NORMAL,8148000,2023-04-07
INV001262,PT025,WH002,2023-06-30,444,29,209,NORMAL,5328000,2023-06-19
INV001263,PT025,WH003,2023-06-30,224,18,132,NORMAL,2688000,2023-05-19
INV001264,PT025,WH004,2023-06-30,141,13,99,NORMAL,1692000,
INV001265,PT025,WH005,2023-06-30,193,12,92,NORMAL,2316000,2023-04-19
INV001266,PT025,WH006,2023-06-30,137,9,47,OVERSTOCK,1644000,2023-04-07
INV001267,PT025,WH007,2023-06-30,25,3,27,LOW,300000,
INV001268,PT025,WH008,2023-06-30,56,8,58,LOW,672000,
INV001269,PT026,WH001,2023-06-30,327,49,240,NORMAL,1144500,2023-05-26
INV001270,PT026,WH002,2023-06-30,302,40,193,NORMAL,1057000,2023-06-12
INV001271,PT026,WH003,2023-06-30,228,23,112,NORMAL,798000,2023-06-03
INV001272,PT026,WH004,2023-06-30,147,18,90,NORMAL,514500,2023-05-29
INV001273,PT026,WH005,2023-06-30,140,14,70,NORMAL,490000,2023-06-29
INV001274,PT026,WH006,2023-06-30,21,10,40,LOW,73500,2023-06-09
INV001275,PT026,WH007,2023-06-30,18,5,25,LOW,63000,2023-06-20
INV001276,PT026,WH008,2023-06-30,68,10,51,NORMAL,238000,
INV001277,PT027,WH001,2023-06-30,1446,126,612,NORMAL,1156800,2023-06-29
INV001278,PT027,WH002,2023-06-30,912,94,458,NORMAL,729600,2023-06-17
INV001279,PT027,WH003,2023-06-30,355,57,277,NORMAL,284000,2023-06-05
INV001280,PT027,WH004,2023-06-30,220,47,231,LOW,176000,2023-04-09
INV001281,PT027,WH005,2023-06-30,458,40,195,NORMAL,366400,2023-06-21
INV001282,PT027,WH006,2023-06-30,105,27,97,NORMAL,84000,
INV001283,PT027,WH007,2023-06-30,109,12,61,NORMAL,87200,
INV001284,PT027,WH008,2023-06-30,196,25,122,NORMAL,156800,2023-06-14
INV001285,PT028,WH001,2023-06-30,734,57,412,NORMAL,4404000,2023-04-29
INV001286,PT028,WH002,2023-06-30,262,45,326,LOW,1572000,2023-06-06
INV001287,PT028,WH003,2023-06-30,378,26,191,NORMAL,2268000,2023-05-29
INV001288,PT028,WH004,2023-06-30,77,19,137,LOW,462000,2023-04-28
INV001289,PT028,WH005,2023-06-30,225,15,112,NORMAL,1350000,2023-04-17
INV001290,PT028,WH006,2023-06-30,113,9,52,NORMAL,678000,
INV001291,PT028,WH007,2023-06-30,67,4,31,NORMAL,402000,2023-04-07
INV001292,PT028,WH008,2023-06-30,121,9,65,NORMAL,726000,2023-06-19
INV001293,PT029,WH001,2023-06-30,740,53,258,OVERSTOCK,3330000,2023-05-17
INV001294,PT029,WH002,2023-06-30,636,51,247,OVERSTOCK,2862000,2023-06-07
INV001295,PT029,WH003,2023-06-30,396,29,140,OVERSTOCK,1782000,2023-04-23
INV001296,PT029,WH004,2023-06-30,102,22,109,LOW,459000,2023-04-25
INV001297,PT029,WH005,2023-06-30,226,17,82,OVERSTOCK,1017000,2023-05-13
INV001298,PT029,WH006,2023-06-30,121,12,44,OVERSTOCK,544500,2023-04-27
INV001299,PT029,WH007,2023-06-30,28,5,25,NORMAL,126000,2023-06-15
INV001300,PT029,WH008,2023-06-30,87,11,56,NORMAL,391500,2023-04-02
INV001301,PT030,WH001,2023-06-30,890,102,497,NORMAL,1958000,
INV001302,PT030,WH002,2023-06-30,620,80,387,NORMAL,1364000,2023-06-06
INV001303,PT030,WH003,2023-06-30,626,47,228,OVERSTOCK,1377200,2023-06-23
INV001304,PT030,WH004,2023-06-30,74,36,176,LOW,162800,2023-04-24
INV001305,PT030,WH005,2023-06-30,48,31,150,LOW,105600,2023-06-04
INV001306,PT030,WH006,2023-06-30,87,22,82,NORMAL,191400,2023-04-08
INV001307,PT030,WH007,2023-06-30,30,10,50,LOW,66000,2023-06-08
INV001308,PT030,WH008,2023-06-30,61,21,102,LOW,134200,2023-06-28
INV001309,PT001,WH001,2023-09-30,2,1,8,LOW,3600000,2023-09-02
INV001310,PT001,WH002,2023-09-30,8,1,11,LOW,14400000,2023-07-22
INV001311,PT001,WH003,2023-09-30,8,1,9,LOW,14400000,2023-08-16
INV001312,PT001,WH004,2023-09-30,4,1,5,LOW,7200000,2023-09-09
INV001313,PT001,WH005,2023-09-30,2,1,2,NORMAL,3600000,2023-09-24
INV001314,PT001,WH006,2023-09-30,8,1,3,OVERSTOCK,14400000,
INV001315,PT002,WH001,2023-09-30,10,1,17,LOW,20000000,2023-07-19
INV001316,PT002,WH002,2023-09-30,4,1,4,NORMAL,8000000,2023-07-24
INV001317,PT002,WH003,2023-09-30,14,1,5,OVERSTOCK,28000000,2023-09-08
INV001318,PT002,WH004,2023-09-30,10,1,4,OVERSTOCK,20000000,2023-09-26
INV001319,PT002,WH005,2023-09-30,4,1,8,LOW,8000000,2023-08-09
INV001320,PT002,WH006,2023-09-30,3,1,2,NORMAL,6000000,
INV001321,PT003,WH001,2023-09-30,88,1,36,NORMAL,74800000,2023-08-01
