DEFECT_ID,LINE_ID,EQUIPMENT_ID,PRODUCT_ID,DEFECT_DATE,DEFECT_TYPE,INSPECTED_QTY,DEFECT_QTY,DEFECT_RATE_PCT,SEVERITY,DISPOSITION,REWORK_COST_KRW,ROOT_CAUSE
DFT-001501,LINE-02,EQP013,PRD004,2023-04-18,치수불량,361,4,1.11,MAJOR,특채,,
DFT-001502,LINE-02,EQP013,PRD005,2023-06-22,외관불량,367,5,1.36,MINOR,폐기,,작업자오류
DFT-001503,LINE-05,EQP008,PRD015,2023-02-14,기능불량,315,4,1.27,MINOR,특채,,설비마모
DFT-001504,LINE-03,EQP004,PRD010,2023-02-21,기능불량,326,4,1.23,MINOR,폐기,,환경요인
DFT-001505,LINE-03,EQP005,PRD007,2024-07-11,치수불량,124,1,0.81,CRITICAL,재작업,817114,환경요인
DFT-001506,LINE-06,EQP009,PRD017,2023-12-20,외관불량,343,2,0.58,MINOR,재작업,1092379,공정파라미터
DFT-001507,LINE-05,EQP014,PRD013,2023-02-22,기능불량,60,1,1.67,MAJOR,재작업,,공정파라미터
DFT-001508,LINE-04,EQP006,PRD012,2024-04-21,도장불량,302,3,0.99,MINOR,특채,,
DFT-001509,LINE-06,EQP015,PRD017,2023-05-28,치수불량,241,2,0.83,MAJOR,특채,,작업자오류
DFT-001510,LINE-05,EQP008,PRD013,2024-07-28,기능불량,90,1,1.11,MINOR,재작업,,원자재불량
DFT-001511,LINE-01,EQP010,PRD003,2023-04-25,기능불량,208,2,0.96,MAJOR,폐기,,
DFT-001512,LINE-04,EQP006,PRD011,2023-11-02,도장불량,475,8,1.68,MAJOR,폐기,,설비마모
DFT-001513,LINE-04,EQP006,PRD011,2024-05-08,도장불량,374,7,1.87,MINOR,특채,,작업자오류
DFT-001514,LINE-01,EQP011,PRD002,2024-02-08,외관불량,79,1,1.27,MAJOR,재작업,1703965,
DFT-001515,LINE-01,EQP001,PRD002,2023-11-07,치수불량,334,3,0.9,MINOR,특채,,원자재불량
DFT-001516,LINE-02,EQP013,PRD004,2023-11-14,외관불량,236,1,0.42,MAJOR,특채,,설비마모
DFT-001517,LINE-02,EQP013,PRD020,2023-03-26,외관불량,274,2,0.73,MINOR,특채,,환경요인
DFT-001518,LINE-04,EQP006,PRD011,2023-07-26,도장불량,341,5,1.47,CRITICAL,폐기,,환경요인
DFT-001519,LINE-01,EQP001,PRD019,2023-07-15,치수불량,437,2,0.46,CRITICAL,특채,,공정파라미터
DFT-001520,LINE-06,EQP009,PRD018,2023-02-28,외관불량,368,6,1.63,MAJOR,폐기,,환경요인
DFT-001521,LINE-03,EQP012,PRD010,2023-04-02,치수불량,220,2,0.91,MAJOR,특채,,원자재불량
DFT-001522,LINE-06,EQP009,PRD018,2023-09-29,외관불량,486,4,0.82,MINOR,특채,,공정파라미터
DFT-001523,LINE-02,EQP003,PRD005,2024-05-17,외관불량,180,2,1.11,MAJOR,특채,,원자재불량
DFT-001524,LINE-01,EQP002,PRD002,2024-10-26,치수불량,52,1,1.92,MAJOR,폐기,,환경요인
DFT-001525,LINE-01,EQP010,PRD019,2024-02-18,기능불량,279,2,0.72,MAJOR,폐기,,공정파라미터
DFT-001526,LINE-05,EQP007,PRD016,2024-11-13,조립불량,427,3,0.7,MINOR,재작업,1145417,
DFT-001527,LINE-05,EQP007,PRD014,2023-12-14,기능불량,136,9,6.62,MINOR,폐기,,
DFT-001528,LINE-01,EQP010,PRD002,2023-11-01,외관불량,197,2,1.02,MAJOR,폐기,,
DFT-001529,LINE-04,EQP006,PRD012,2023-03-14,외관불량,176,15,8.52,MAJOR,폐기,,원자재불량
DFT-001530,LINE-04,EQP006,PRD012,2024-02-07,도장불량,480,7,1.46,CRITICAL,특채,,원자재불량
DFT-001531,LINE-04,EQP006,PRD011,2024-05-04,외관불량,422,7,1.66,MINOR,폐기,,원자재불량
DFT-001532,LINE-04,EQP006,PRD011,2023-06-22,도장불량,391,4,1.02,MINOR,재작업,,
DFT-001533,LINE-02,EQP013,PRD020,2023-04-19,외관불량,340,3,0.88,MINOR,특채,,설비마모
DFT-001534,LINE-01,EQP011,PRD001,2024-12-10,치수불량,227,1,0.44,MINOR,재작업,,설비마모
DFT-001535,LINE-02,EQP003,PRD006,2024-04-28,외관불량,186,1,0.54,MINOR,재작업,,설비마모
DFT-001536,LINE-03,EQP005,PRD008,2024-02-01,기능불량,407,5,1.23,MINOR,폐기,,
DFT-001537,LINE-01,EQP010,PRD003,2023-07-06,치수불량,455,2,0.44,MAJOR,폐기,,환경요인
DFT-001538,LINE-04,EQP006,PRD011,2023-11-03,도장불량,347,2,0.58,MINOR,재작업,366579,
DFT-001539,LINE-04,EQP006,PRD012,2023-05-09,외관불량,174,1,0.57,MINOR,폐기,,환경요인
DFT-001540,LINE-06,EQP009,PRD017,2024-02-01,기능불량,491,7,1.43,MAJOR,재작업,,설비마모
DFT-001541,LINE-05,EQP008,PRD014,2024-07-12,외관불량,231,4,1.73,MINOR,재작업,,설비마모
DFT-001542,LINE-01,EQP010,PRD003,2023-02-10,치수불량,456,7,1.54,MINOR,특채,,공정파라미터
DFT-001543,LINE-03,EQP012,PRD007,2023-01-13,기능불량,341,3,0.88,MAJOR,특채,,
DFT-001544,LINE-06,EQP009,PRD017,2024-06-23,치수불량,473,3,0.63,MAJOR,재작업,1620727,공정파라미터
DFT-001545,LINE-01,EQP002,PRD002,2024-11-11,기능불량,181,2,1.1,MAJOR,폐기,,공정파라미터
DFT-001546,LINE-06,EQP009,PRD018,2024-08-26,외관불량,441,8,1.81,MAJOR,폐기,,환경요인
DFT-001547,LINE-01,EQP001,PRD003,2024-01-29,치수불량,162,1,0.62,MINOR,특채,,작업자오류
DFT-001548,LINE-03,EQP005,PRD009,2023-07-21,용접불량,169,1,0.59,CRITICAL,폐기,,환경요인
DFT-001549,LINE-03,EQP005,PRD010,2023-10-02,기능불량,105,1,0.95,CRITICAL,폐기,,환경요인
DFT-001550,LINE-01,EQP011,PRD003,2024-02-23,기능불량,239,2,0.84,CRITICAL,폐기,,
DFT-001551,LINE-04,EQP006,PRD012,2023-03-19,도장불량,433,3,0.69,MAJOR,폐기,,작업자오류
DFT-001552,LINE-02,EQP013,PRD020,2023-01-30,치수불량,153,13,8.5,MINOR,특채,,공정파라미터
DFT-001553,LINE-03,EQP005,PRD009,2024-08-21,용접불량,293,3,1.02,MAJOR,폐기,,작업자오류
DFT-001554,LINE-05,EQP014,PRD015,2024-12-10,조립불량,266,4,1.5,MINOR,재작업,97292,공정파라미터
DFT-001555,LINE-01,EQP010,PRD003,2023-10-08,외관불량,231,4,1.73,MINOR,특채,,
DFT-001556,LINE-03,EQP012,PRD010,2023-03-09,기능불량,345,6,1.74,MINOR,특채,,원자재불량
DFT-001557,LINE-04,EQP006,PRD011,2023-12-19,도장불량,454,8,1.76,MAJOR,폐기,,공정파라미터
DFT-001558,LINE-04,EQP006,PRD012,2023-04-03,도장불량,470,5,1.06,MINOR,폐기,,공정파라미터
DFT-001559,LINE-03,EQP005,PRD007,2024-02-23,기능불량,395,4,1.01,MAJOR,재작업,,환경요인
DFT-001560,LINE-05,EQP014,PRD016,2024-10-10,외관불량,108,8,7.41,MAJOR,폐기,,원자재불량
DFT-001561,LINE-03,EQP004,PRD010,2023-10-17,용접불량,110,6,5.45,MAJOR,폐기,,원자재불량
DFT-001562,LINE-05,EQP008,PRD016,2024-03-01,조립불량,447,8,1.79,MINOR,특채,,원자재불량
DFT-001563,LINE-04,EQP006,PRD012,2023-07-02,도장불량,339,4,1.18,CRITICAL,폐기,,원자재불량
DFT-001564,LINE-01,EQP002,PRD001,2024-05-27,치수불량,292,4,1.37,MINOR,재작업,302906,작업자오류
DFT-001565,LINE-01,EQP010,PRD019,2024-08-21,치수불량,130,2,1.54,CRITICAL,재작업,1660101,환경요인
DFT-001566,LINE-06,EQP015,PRD018,2023-09-19,치수불량,191,2,1.05,MAJOR,재작업,52425,공정파라미터
DFT-001567,LINE-04,EQP006,PRD011,2024-11-25,외관불량,75,4,5.33,MAJOR,폐기,,환경요인
DFT-001568,LINE-03,EQP012,PRD008,2024-06-30,용접불량,491,7,1.43,MAJOR,재작업,,공정파라미터
DFT-001569,LINE-06,EQP015,PRD018,2023-12-21,기능불량,109,1,0.92,MINOR,재작업,,설비마모
DFT-001570,LINE-02,EQP003,PRD020,2023-10-20,외관불량,84,1,1.19,MAJOR,특채,,공정파라미터
DFT-001571,LINE-06,EQP009,PRD017,2024-04-28,기능불량,248,1,0.4,MINOR,폐기,,
DFT-001572,LINE-01,EQP010,PRD019,2023-08-29,기능불량,309,5,1.62,MAJOR,폐기,,환경요인
DFT-001573,LINE-06,EQP009,PRD018,2023-01-03,외관불량,233,3,1.29,MINOR,재작업,905031,
DFT-001574,LINE-01,EQP011,PRD001,2023-06-06,기능불량,121,2,1.65,CRITICAL,특채,,
DFT-001575,LINE-04,EQP006,PRD012,2024-08-07,외관불량,149,1,0.67,MINOR,재작업,881576,설비마모
DFT-001576,LINE-02,EQP013,PRD020,2024-07-25,외관불량,429,6,1.4,CRITICAL,폐기,,원자재불량
DFT-001577,LINE-01,EQP011,PRD003,2023-10-19,외관불량,484,8,1.65,MINOR,특채,,
DFT-001578,LINE-02,EQP003,PRD005,2023-08-16,외관불량,108,2,1.85,CRITICAL,특채,,공정파라미터
DFT-001579,LINE-01,EQP002,PRD002,2023-03-26,치수불량,223,2,0.9,MINOR,재작업,1013726,원자재불량
DFT-001580,LINE-06,EQP009,PRD018,2024-05-02,외관불량,423,3,0.71,CRITICAL,특채,,환경요인
DFT-001581,LINE-01,EQP001,PRD003,2024-11-26,외관불량,311,25,8.04,MINOR,폐기,,원자재불량
DFT-001582,LINE-05,EQP007,PRD013,2023-03-26,기능불량,449,2,0.45,MAJOR,특채,,작업자오류
DFT-001583,LINE-02,EQP013,PRD005,2023-12-25,치수불량,441,8,1.81,MAJOR,폐기,,공정파라미터
DFT-001584,LINE-02,EQP013,PRD004,2023-07-10,치수불량,249,3,1.2,MINOR,특채,,원자재불량
DFT-001585,LINE-03,EQP004,PRD007,2024-06-12,용접불량,340,6,1.76,MINOR,특채,,
DFT-001586,LINE-05,EQP007,PRD015,2023-09-28,기능불량,64,1,1.56,MAJOR,재작업,1253027,원자재불량
DFT-001587,LINE-01,EQP011,PRD019,2023-05-18,기능불량,192,2,1.04,MINOR,특채,,원자재불량
DFT-001588,LINE-02,EQP013,PRD006,2024-07-28,치수불량,162,1,0.62,MAJOR,재작업,407482,작업자오류
DFT-001589,LINE-03,EQP004,PRD008,2023-03-04,용접불량,376,26,6.91,MINOR,폐기,,
DFT-001590,LINE-01,EQP002,PRD003,2024-05-21,치수불량,417,7,1.68,MINOR,재작업,375014,설비마모
DFT-001591,LINE-03,EQP005,PRD007,2024-12-08,기능불량,270,4,1.48,MAJOR,특채,,원자재불량
DFT-001592,LINE-04,EQP006,PRD012,2023-01-27,도장불량,50,1,2.0,MINOR,특채,,환경요인
DFT-001593,LINE-05,EQP007,PRD013,2024-09-22,외관불량,123,1,0.81,MINOR,재작업,429732,공정파라미터
DFT-001594,LINE-04,EQP006,PRD012,2024-01-28,외관불량,468,3,0.64,MAJOR,특채,,
DFT-001595,LINE-04,EQP006,PRD011,2023-06-19,도장불량,155,9,5.81,MINOR,재작업,,
DFT-001596,LINE-02,EQP003,PRD005,2024-12-27,외관불량,450,7,1.56,CRITICAL,재작업,1532273,환경요인
DFT-001597,LINE-01,EQP011,PRD002,2023-08-24,치수불량,351,4,1.14,MAJOR,특채,,공정파라미터
DFT-001598,LINE-04,EQP006,PRD011,2024-06-25,도장불량,70,1,1.43,MINOR,특채,,공정파라미터
DFT-001599,LINE-01,EQP001,PRD001,2024-05-31,기능불량,466,5,1.07,MINOR,폐기,,
DFT-001600,LINE-04,EQP006,PRD012,2024-04-16,외관불량,241,4,1.66,MAJOR,특채,,환경요인
DFT-001601,LINE-05,EQP008,PRD015,2023-07-12,조립불량,112,1,0.89,MAJOR,특채,,작업자오류
DFT-001602,LINE-06,EQP015,PRD017,2024-11-19,외관불량,179,1,0.56,MAJOR,재작업,,
DFT-001603,LINE-06,EQP015,PRD018,2024-01-17,치수불량,319,2,0.63,CRITICAL,재작업,52924,환경요인
DFT-001604,LINE-05,EQP008,PRD014,2023-10-08,조립불량,358,6,1.68,MAJOR,특채,,환경요인
DFT-001605,LINE-04,EQP006,PRD012,2024-11-21,도장불량,178,2,1.12,MAJOR,폐기,,작업자오류
DFT-001606,LINE-05,EQP007,PRD016,2024-06-07,기능불량,165,1,0.61,MINOR,폐기,,
DFT-001607,LINE-01,EQP001,PRD019,2023-04-25,치수불량,361,6,1.66,MAJOR,폐기,,작업자오류
DFT-001608,LINE-04,EQP006,PRD011,2023-10-19,외관불량,404,39,9.65,MINOR,특채,,작업자오류
DFT-001609,LINE-04,EQP006,PRD011,2023-03-17,도장불량,74,1,1.35,MINOR,폐기,,설비마모
DFT-001610,LINE-03,EQP012,PRD008,2024-01-21,용접불량,62,1,1.61,MINOR,재작업,1343480,
DFT-001611,LINE-03,EQP012,PRD009,2024-10-30,용접불량,132,1,0.76,MAJOR,폐기,,설비마모
DFT-001612,LINE-04,EQP006,PRD012,2023-03-05,도장불량,346,26,7.51,MINOR,폐기,,원자재불량
DFT-001613,LINE-05,EQP014,PRD014,2024-10-31,조립불량,189,1,0.53,MINOR,특채,,작업자오류
DFT-001614,LINE-02,EQP003,PRD005,2023-04-27,치수불량,259,2,0.77,MINOR,폐기,,
DFT-001615,LINE-03,EQP005,PRD008,2023-07-07,치수불량,113,1,0.88,MAJOR,특채,,원자재불량
DFT-001616,LINE-04,EQP006,PRD011,2024-05-23,도장불량,167,3,1.8,MAJOR,재작업,1200848,
DFT-001617,LINE-06,EQP015,PRD018,2023-04-24,기능불량,194,2,1.03,MINOR,재작업,1851165,원자재불량
DFT-001618,LINE-02,EQP013,PRD020,2023-01-19,외관불량,255,2,0.78,MINOR,폐기,,
DFT-001619,LINE-05,EQP014,PRD015,2024-02-07,조립불량,160,1,0.62,MAJOR,특채,,
DFT-001620,LINE-05,EQP007,PRD013,2024-10-02,조립불량,392,4,1.02,MINOR,재작업,1240593,환경요인
DFT-001621,LINE-02,EQP003,PRD004,2023-01-18,외관불량,371,4,1.08,MINOR,재작업,1175996,공정파라미터
DFT-001622,LINE-06,EQP009,PRD017,2024-02-22,외관불량,85,1,1.18,MINOR,재작업,1661408,공정파라미터
DFT-001623,LINE-06,EQP015,PRD018,2023-03-02,외관불량,450,7,1.56,CRITICAL,재작업,700993,설비마모
DFT-001624,LINE-04,EQP006,PRD012,2024-05-20,도장불량,463,7,1.51,MAJOR,폐기,,환경요인
DFT-001625,LINE-01,EQP011,PRD002,2023-10-28,치수불량,319,3,0.94,MAJOR,재작업,532685,공정파라미터
DFT-001626,LINE-01,EQP002,PRD002,2024-11-10,외관불량,496,8,1.61,MAJOR,폐기,,환경요인
DFT-001627,LINE-01,EQP002,PRD001,2023-04-19,치수불량,466,2,0.43,CRITICAL,재작업,1330170,설비마모
DFT-001628,LINE-05,EQP007,PRD015,2024-10-18,기능불량,344,1,0.29,MINOR,폐기,,
DFT-001629,LINE-01,EQP010,PRD019,2023-08-11,기능불량,412,4,0.97,MINOR,특채,,환경요인
DFT-001630,LINE-02,EQP013,PRD020,2023-09-30,외관불량,309,3,0.97,MAJOR,폐기,,원자재불량
DFT-001631,LINE-02,EQP003,PRD005,2024-05-03,치수불량,164,1,0.61,CRITICAL,재작업,899399,원자재불량
DFT-001632,LINE-02,EQP013,PRD005,2024-10-29,치수불량,114,1,0.88,MAJOR,재작업,75052,
DFT-001633,LINE-05,EQP008,PRD014,2023-05-20,조립불량,389,2,0.51,MINOR,폐기,,
DFT-001634,LINE-03,EQP005,PRD010,2024-01-31,기능불량,280,14,5.0,MAJOR,폐기,,원자재불량
DFT-001635,LINE-02,EQP013,PRD006,2024-05-01,치수불량,170,1,0.59,MAJOR,폐기,,작업자오류
DFT-001636,LINE-06,EQP009,PRD017,2024-03-14,치수불량,324,3,0.93,MINOR,폐기,,
DFT-001637,LINE-04,EQP006,PRD011,2024-09-17,도장불량,128,1,0.78,MINOR,폐기,,
DFT-001638,LINE-03,EQP004,PRD009,2023-04-14,기능불량,79,7,8.86,MAJOR,특채,,공정파라미터
DFT-001639,LINE-05,EQP008,PRD016,2023-01-08,외관불량,188,2,1.06,MAJOR,폐기,,공정파라미터
DFT-001640,LINE-04,EQP006,PRD012,2024-08-02,외관불량,499,3,0.6,MINOR,폐기,,
DFT-001641,LINE-06,EQP015,PRD017,2023-03-25,치수불량,63,1,1.59,MINOR,재작업,1062348,
DFT-001642,LINE-02,EQP003,PRD004,2023-10-04,치수불량,105,1,0.95,MINOR,재작업,516560,
DFT-001643,LINE-05,EQP007,PRD015,2023-01-26,조립불량,356,3,0.84,MINOR,폐기,,환경요인
DFT-001644,LINE-01,EQP002,PRD019,2023-10-23,치수불량,70,1,1.43,MAJOR,폐기,,
DFT-001645,LINE-04,EQP006,PRD012,2023-08-06,외관불량,345,6,1.74,MAJOR,특채,,작업자오류
DFT-001646,LINE-03,EQP004,PRD009,2024-11-30,기능불량,494,4,0.81,MAJOR,특채,,환경요인
DFT-001647,LINE-03,EQP005,PRD007,2023-05-03,치수불량,265,2,0.75,MAJOR,특채,,
DFT-001648,LINE-02,EQP003,PRD006,2023-10-21,외관불량,66,1,1.52,MINOR,재작업,675812,작업자오류
DFT-001649,LINE-06,EQP009,PRD018,2024-01-07,외관불량,177,1,0.56,MAJOR,폐기,,환경요인
DFT-001650,LINE-03,EQP005,PRD007,2023-04-14,기능불량,50,1,2.0,MINOR,폐기,,환경요인
DFT-001651,LINE-03,EQP004,PRD009,2023-10-06,기능불량,380,7,1.84,MINOR,폐기,,작업자오류
DFT-001652,LINE-03,EQP005,PRD010,2023-02-17,기능불량,81,1,1.23,MINOR,폐기,,환경요인
DFT-001653,LINE-01,EQP010,PRD001,2023-11-17,기능불량,191,1,0.52,MAJOR,폐기,,작업자오류
DFT-001654,LINE-04,EQP006,PRD011,2024-10-11,외관불량,351,3,0.85,MAJOR,재작업,563041,공정파라미터
DFT-001655,LINE-01,EQP002,PRD001,2023-11-03,치수불량,187,3,1.6,CRITICAL,특채,,설비마모
DFT-001656,LINE-03,EQP005,PRD007,2024-10-08,치수불량,146,2,1.37,MAJOR,재작업,,공정파라미터
DFT-001657,LINE-02,EQP013,PRD004,2024-03-23,외관불량,493,42,8.52,MAJOR,폐기,,공정파라미터
DFT-001658,LINE-01,EQP010,PRD003,2024-08-11,외관불량,201,4,1.99,MINOR,재작업,,환경요인
DFT-001659,LINE-01,EQP002,PRD001,2023-08-05,기능불량,334,5,1.5,CRITICAL,재작업,,공정파라미터
DFT-001660,LINE-01,EQP001,PRD019,2024-07-15,기능불량,450,6,1.33,MINOR,특채,,설비마모
DFT-001661,LINE-04,EQP006,PRD011,2024-12-08,외관불량,270,3,1.11,MAJOR,재작업,235431,공정파라미터
DFT-001662,LINE-05,EQP007,PRD014,2024-09-03,외관불량,389,2,0.51,CRITICAL,폐기,,환경요인
DFT-001663,LINE-03,EQP004,PRD009,2023-04-21,치수불량,355,3,0.85,MAJOR,특채,,환경요인
DFT-001664,LINE-04,EQP006,PRD012,2023-09-29,도장불량,212,3,1.42,MINOR,재작업,1563427,
DFT-001665,LINE-02,EQP013,PRD006,2023-12-11,외관불량,493,29,5.88,MAJOR,재작업,,
DFT-001666,LINE-02,EQP013,PRD020,2024-09-14,치수불량,301,3,1.0,MAJOR,특채,,작업자오류
DFT-001667,LINE-03,EQP004,PRD007,2023-02-20,기능불량,484,5,1.03,MINOR,재작업,859907,
DFT-001668,LINE-02,EQP013,PRD020,2023-11-10,외관불량,411,25,6.08,MINOR,특채,,
DFT-001669,LINE-01,EQP001,PRD002,2024-05-28,기능불량,191,1,0.52,MINOR,폐기,,환경요인
DFT-001670,LINE-05,EQP008,PRD016,2024-06-22,기능불량,240,2,0.83,MAJOR,재작업,,공정파라미터
DFT-001671,LINE-01,EQP010,PRD002,2023-03-13,외관불량,233,2,0.86,MAJOR,재작업,589690,원자재불량
DFT-001672,LINE-05,EQP014,PRD013,2024-07-13,외관불량,62,1,1.61,CRITICAL,재작업,403363,
DFT-001673,LINE-02,EQP013,PRD020,2023-03-15,외관불량,249,4,1.61,CRITICAL,재작업,1270928,작업자오류
DFT-001674,LINE-05,EQP008,PRD015,2024-04-27,기능불량,99,1,1.01,MAJOR,특채,,
DFT-001675,LINE-06,EQP009,PRD018,2024-05-10,기능불량,373,7,1.88,MINOR,특채,,
DFT-001676,LINE-04,EQP006,PRD011,2023-10-22,외관불량,106,1,0.94,MINOR,특채,,작업자오류
DFT-001677,LINE-05,EQP014,PRD013,2024-11-15,외관불량,246,3,1.22,MAJOR,특채,,원자재불량
DFT-001678,LINE-03,EQP004,PRD009,2024-08-31,치수불량,454,6,1.32,MINOR,재작업,492514,원자재불량
DFT-001679,LINE-05,EQP008,PRD013,2024-09-09,조립불량,132,2,1.52,MINOR,특채,,환경요인
DFT-001680,LINE-04,EQP006,PRD012,2023-06-09,외관불량,390,3,0.77,MINOR,폐기,,공정파라미터
DFT-001681,LINE-03,EQP005,PRD009,2024-11-05,치수불량,341,3,0.88,MAJOR,재작업,,
DFT-001682,LINE-02,EQP003,PRD004,2024-01-17,치수불량,436,8,1.83,MAJOR,특채,,
DFT-001683,LINE-06,EQP015,PRD018,2024-03-11,치수불량,386,2,0.52,MINOR,재작업,,
DFT-001684,LINE-06,EQP015,PRD017,2023-09-10,치수불량,418,6,1.44,MAJOR,폐기,,작업자오류
DFT-001685,LINE-01,EQP011,PRD019,2023-08-03,기능불량,102,9,8.82,MINOR,재작업,1420752,원자재불량
DFT-001686,LINE-04,EQP006,PRD012,2023-10-12,도장불량,311,16,5.14,CRITICAL,재작업,970520,작업자오류
DFT-001687,LINE-06,EQP015,PRD018,2023-10-10,기능불량,112,1,0.89,MINOR,재작업,456391,
DFT-001688,LINE-06,EQP015,PRD018,2023-12-13,기능불량,279,5,1.79,MAJOR,폐기,,
DFT-001689,LINE-03,EQP005,PRD007,2024-02-05,치수불량,450,3,0.67,MAJOR,재작업,960525,설비마모
DFT-001690,LINE-01,EQP010,PRD019,2024-05-06,치수불량,467,6,1.28,MAJOR,특채,,작업자오류
DFT-001691,LINE-05,EQP008,PRD015,2023-04-12,조립불량,194,3,1.55,MAJOR,재작업,82709,작업자오류
DFT-001692,LINE-01,EQP010,PRD002,2023-01-11,기능불량,463,6,1.3,MINOR,특채,,작업자오류
DFT-001693,LINE-04,EQP006,PRD011,2023-01-20,도장불량,365,4,1.1,MINOR,특채,,공정파라미터
DFT-001694,LINE-06,EQP009,PRD017,2024-08-12,치수불량,334,1,0.3,MAJOR,특채,,환경요인
DFT-001695,LINE-03,EQP005,PRD009,2023-03-20,기능불량,398,7,1.76,MINOR,재작업,722243,공정파라미터
DFT-001696,LINE-05,EQP014,PRD016,2024-11-22,기능불량,465,6,1.29,MINOR,재작업,1204304,
DFT-001697,LINE-03,EQP004,PRD009,2024-07-24,치수불량,203,1,0.49,MINOR,폐기,,작업자오류
DFT-001698,LINE-06,EQP015,PRD017,2023-03-27,기능불량,451,4,0.89,MINOR,재작업,1394327,
DFT-001699,LINE-04,EQP006,PRD011,2024-11-25,외관불량,78,1,1.28,MINOR,특채,,작업자오류
DFT-001700,LINE-04,EQP006,PRD012,2024-02-18,외관불량,101,1,0.99,MINOR,폐기,,
DFT-001701,LINE-01,EQP002,PRD003,2023-07-16,치수불량,247,3,1.21,MINOR,특채,,공정파라미터
DFT-001702,LINE-04,EQP006,PRD011,2023-12-19,외관불량,61,4,6.56,MINOR,폐기,,
DFT-001703,LINE-02,EQP013,PRD004,2023-05-30,치수불량,315,5,1.59,MAJOR,특채,,환경요인
DFT-001704,LINE-01,EQP002,PRD001,2023-07-13,외관불량,288,5,1.74,MINOR,폐기,,설비마모
DFT-001705,LINE-02,EQP013,PRD005,2024-12-16,치수불량,228,3,1.32,MAJOR,특채,,작업자오류
DFT-001706,LINE-02,EQP003,PRD004,2024-03-12,외관불량,142,1,0.7,MAJOR,재작업,134260,공정파라미터
DFT-001707,LINE-03,EQP012,PRD007,2024-01-13,치수불량,304,1,0.33,MINOR,폐기,,작업자오류
DFT-001708,LINE-03,EQP005,PRD007,2024-04-28,기능불량,410,2,0.49,MINOR,폐기,,환경요인
DFT-001709,LINE-03,EQP012,PRD007,2024-07-31,치수불량,192,2,1.04,CRITICAL,폐기,,원자재불량
DFT-001710,LINE-04,EQP006,PRD011,2023-05-19,외관불량,281,3,1.07,MAJOR,재작업,,
DFT-001711,LINE-06,EQP009,PRD017,2023-06-20,외관불량,338,5,1.48,MINOR,재작업,1886630,공정파라미터
DFT-001712,LINE-03,EQP012,PRD008,2023-03-12,기능불량,401,3,0.75,MAJOR,재작업,,원자재불량
DFT-001713,LINE-02,EQP003,PRD004,2023-08-11,치수불량,291,2,0.69,MINOR,재작업,,원자재불량
DFT-001714,LINE-06,EQP015,PRD017,2023-12-15,기능불량,456,3,0.66,CRITICAL,특채,,환경요인
DFT-001715,LINE-01,EQP002,PRD003,2024-07-12,치수불량,283,4,1.41,CRITICAL,특채,,원자재불량
DFT-001716,LINE-06,EQP015,PRD018,2023-12-05,치수불량,117,1,0.85,MINOR,특채,,환경요인
DFT-001717,LINE-04,EQP006,PRD011,2024-12-27,외관불량,309,4,1.29,MAJOR,폐기,,공정파라미터
DFT-001718,LINE-05,EQP007,PRD014,2023-09-22,조립불량,454,8,1.76,MAJOR,폐기,,원자재불량
DFT-001719,LINE-03,EQP005,PRD009,2023-01-09,치수불량,406,6,1.48,MAJOR,폐기,,
DFT-001720,LINE-05,EQP014,PRD015,2024-01-06,조립불량,272,5,1.84,MINOR,폐기,,
DFT-001721,LINE-04,EQP006,PRD011,2023-03-13,도장불량,188,3,1.6,MINOR,특채,,
DFT-001722,LINE-01,EQP011,PRD019,2024-02-24,치수불량,101,9,8.91,MINOR,폐기,,환경요인
DFT-001723,LINE-04,EQP006,PRD011,2023-06-16,외관불량,188,3,1.6,MINOR,재작업,,
DFT-001724,LINE-01,EQP001,PRD002,2023-11-16,외관불량,159,1,0.63,MAJOR,폐기,,설비마모
DFT-001725,LINE-05,EQP014,PRD016,2024-03-22,기능불량,343,5,1.46,MAJOR,특채,,
DFT-001726,LINE-04,EQP006,PRD012,2023-10-11,도장불량,318,4,1.26,CRITICAL,재작업,149786,작업자오류
DFT-001727,LINE-01,EQP002,PRD019,2023-05-26,외관불량,424,2,0.47,MAJOR,특채,,설비마모
DFT-001728,LINE-04,EQP006,PRD012,2024-11-27,도장불량,87,1,1.15,MINOR,재작업,,공정파라미터
DFT-001729,LINE-02,EQP013,PRD020,2023-03-21,외관불량,117,1,0.85,MINOR,재작업,,원자재불량
DFT-001730,LINE-02,EQP013,PRD004,2023-10-26,치수불량,185,2,1.08,MINOR,폐기,,작업자오류
DFT-001731,LINE-02,EQP003,PRD005,2024-08-05,외관불량,277,4,1.44,MINOR,폐기,,
DFT-001732,LINE-03,EQP012,PRD009,2023-01-29,용접불량,110,1,0.91,MAJOR,특채,,작업자오류
DFT-001733,LINE-04,EQP006,PRD012,2024-02-23,도장불량,71,1,1.41,MINOR,재작업,555425,작업자오류
DFT-001734,LINE-03,EQP012,PRD010,2024-05-20,기능불량,355,6,1.69,MAJOR,폐기,,작업자오류
DFT-001735,LINE-06,EQP015,PRD018,2024-01-23,기능불량,275,5,1.82,MINOR,특채,,설비마모
DFT-001736,LINE-05,EQP007,PRD016,2024-12-20,외관불량,451,4,0.89,MINOR,재작업,,작업자오류
DFT-001737,LINE-01,EQP011,PRD003,2023-06-15,기능불량,152,2,1.32,MAJOR,폐기,,작업자오류
