ORDER_ID,OFFICE_CD,PART_CD,ORDER_YM,ORDER_DT,PROMISED_DT,ACTUAL_DT,ORDER_QTY,RECEIVED_QTY,UNIT_COST,CURRENCY,ORDER_AMOUNT,DELAY_DAYS,STATUS
PO0003739,KR-MDG,FG-007,202408,20240828,20240830,20240830,240,240,12000,KRW,2880000,0,DELIVERED
PO0003740,KR-MDG,FG-008,202408,20240804,20240806,20240806,122,122,28000,KRW,3416000,0,DELIVERED
PO0003741,KR-MDG,FG-008,202408,20240812,20240814,20240814,130,130,28000,KRW,3640000,0,DELIVERED
PO0003742,KR-MDG,FG-008,202408,20240820,20240822,20240822,118,118,28000,KRW,3304000,0,DELIVERED
PO0003743,KR-MDG,FG-008,202408,20240828,20240830,20240830,128,128,28000,KRW,3584000,0,DELIVERED
PO0003744,KR-MDG,FG-009,202408,20240804,20240806,20240806,143,143,24000,KRW,3432000,0,DELIVERED
PO0003745,KR-MDG,FG-009,202408,20240812,20240814,20240814,158,158,24000,KRW,3792000,0,DELIVERED
PO0003746,KR-MDG,FG-009,202408,20240820,20240822,20240822,164,164,24000,KRW,3936000,0,DELIVERED
PO0003747,KR-MDG,FG-009,202408,20240828,20240830,20240830,139,139,24000,KRW,3336000,0,DELIVERED
PO0003748,KR-MDG,FG-010,202408,20240804,20240806,20240806,149,149,16000,KRW,2384000,0,DELIVERED
PO0003749,KR-MDG,FG-010,202408,20240812,20240814,20240814,176,176,16000,KRW,2816000,0,DELIVERED
PO0003750,KR-MDG,FG-010,202408,20240820,20240822,20240822,180,180,16000,KRW,2880000,0,DELIVERED
PO0003751,KR-MDG,FG-010,202408,20240828,20240830,20240830,149,149,16000,KRW,2384000,0,DELIVERED
PO0003752,KR-SSU,FG-001,202408,20240804,20240806,20240806,168,168,22000,KRW,3696000,0,DELIVERED
PO0003753,KR-SSU,FG-001,202408,20240812,20240814,20240814,169,169,22000,KRW,3718000,0,DELIVERED
PO0003754,KR-SSU,FG-001,202408,20240820,20240822,20240822,219,219,22000,KRW,4818000,0,DELIVERED
PO0003755,KR-SSU,FG-001,202408,20240828,20240830,20240830,172,172,22000,KRW,3784000,0,DELIVERED
PO0003756,KR-SSU,FG-002,202408,20240804,20240806,20240806,243,243,18000,KRW,4374000,0,DELIVERED
PO0003757,KR-SSU,FG-002,202408,20240812,20240814,20240814,199,199,18000,KRW,3582000,0,DELIVERED
PO0003758,KR-SSU,FG-002,202408,20240820,20240822,20240822,205,205,18000,KRW,3690000,0,DELIVERED
PO0003759,KR-SSU,FG-002,202408,20240828,20240830,20240830,207,207,18000,KRW,3726000,0,DELIVERED
PO0003760,KR-SSU,FG-003,202408,20240804,20240806,20240806,139,139,32000,KRW,4448000,0,DELIVERED
PO0003761,KR-SSU,FG-003,202408,20240812,20240814,20240814,119,119,32000,KRW,3808000,0,DELIVERED
PO0003762,KR-SSU,FG-003,202408,20240820,20240822,20240822,121,121,32000,KRW,3872000,0,DELIVERED
PO0003763,KR-SSU,FG-003,202408,20240828,20240830,20240830,134,134,32000,KRW,4288000,0,DELIVERED
PO0003764,KR-SSU,FG-004,202408,20240804,20240806,20240806,163,163,25000,KRW,4075000,0,DELIVERED
PO0003765,KR-SSU,FG-004,202408,20240812,20240814,20240814,147,147,25000,KRW,3675000,0,DELIVERED
PO0003766,KR-SSU,FG-004,202408,20240820,20240822,20240822,157,157,25000,KRW,3925000,0,DELIVERED
PO0003767,KR-SSU,FG-004,202408,20240828,20240830,20240830,168,168,25000,KRW,4200000,0,DELIVERED
PO0003768,KR-SSU,FG-007,202408,20240804,20240806,20240806,286,286,12000,KRW,3432000,0,DELIVERED
PO0003769,KR-SSU,FG-007,202408,20240812,20240814,20240814,258,216,12000,KRW,3096000,0,PARTIAL
PO0003770,KR-SSU,FG-007,202408,20240820,20240822,20240822,274,274,12000,KRW,3288000,0,DELIVERED
PO0003771,KR-SSU,FG-007,202408,20240828,20240830,20240830,325,325,12000,KRW,3900000,0,DELIVERED
PO0003772,KR-SSU,FG-008,202408,20240804,20240806,20240806,133,133,28000,KRW,3724000,0,DELIVERED
PO0003773,KR-SSU,FG-008,202408,20240812,20240814,20240814,135,135,28000,KRW,3780000,0,DELIVERED
PO0003774,KR-SSU,FG-008,202408,20240820,20240822,20240822,123,123,28000,KRW,3444000,0,DELIVERED
PO0003775,KR-SSU,FG-008,202408,20240828,20240830,20240830,138,138,28000,KRW,3864000,0,DELIVERED
PO0003776,KR-SSU,FG-009,202408,20240804,20240806,20240806,191,191,24000,KRW,4584000,0,DELIVERED
PO0003777,KR-SSU,FG-009,202408,20240812,20240814,20240814,140,140,24000,KRW,3360000,0,DELIVERED
PO0003778,KR-SSU,FG-009,202408,20240820,20240822,20240822,169,169,24000,KRW,4056000,0,DELIVERED
PO0003779,KR-SSU,FG-009,202408,20240828,20240830,20240830,194,194,24000,KRW,4656000,0,DELIVERED
PO0003780,KR-SSU,FG-010,202408,20240804,20240806,20240806,138,138,16000,KRW,2208000,0,DELIVERED
PO0003781,KR-SSU,FG-010,202408,20240812,20240814,20240814,147,147,16000,KRW,2352000,0,DELIVERED
PO0003782,KR-SSU,FG-010,202408,20240820,20240822,20240822,172,172,16000,KRW,2752000,0,DELIVERED
PO0003783,KR-SSU,FG-010,202408,20240828,20240830,20240830,141,141,16000,KRW,2256000,0,DELIVERED
PO0003784,US-LAX,FG-001,202408,20240816,20240906,20240907,941,941,22000,USD,15924.62,1,DELIVERED
PO0003785,US-LAX,FG-002,202408,20240816,20240906,20240910,976,976,18000,USD,13513.85,4,DELAYED
PO0003786,US-LAX,FG-003,202408,20240816,20240906,20240907,629,629,32000,USD,15483.08,1,DELIVERED
PO0003787,US-LAX,FG-005,202408,20240816,20240906,20240910,436,436,45000,USD,15092.31,4,DELAYED
PO0003788,US-LAX,FG-006,202408,20240816,20240906,20240906,301,301,55000,USD,12734.62,0,DELIVERED
PO0003789,US-LAX,FG-008,202408,20240816,20240906,20240911,597,597,28000,USD,12858.46,5,DELAYED
PO0003790,US-LAX,FG-009,202408,20240816,20240906,20240904,760,760,24000,USD,14030.77,0,DELIVERED
PO0003791,US-LAX,RM-003,202408,20240816,20240906,20240910,30,30,35000,USD,807.69,4,DELAYED
PO0003792,SEA-SGP,FG-002,202408,20240816,20240830,20240830,752,752,18000,USD,10412.31,0,DELIVERED
PO0003793,SEA-SGP,FG-003,202408,20240816,20240830,20240902,377,377,32000,USD,9280.0,3,DELIVERED
PO0003794,SEA-SGP,FG-004,202408,20240816,20240830,20240901,549,549,25000,USD,10557.69,2,DELIVERED
PO0003795,SEA-SGP,FG-007,202408,20240816,20240830,20240904,894,894,12000,USD,8252.31,5,DELAYED
PO0003796,SEA-SGP,FG-009,202408,20240816,20240830,20240902,462,462,24000,USD,8529.23,3,DELIVERED
PO0003797,SEA-SGP,PK-001,202408,20240816,20240830,20240901,1376,1376,1200,USD,1270.15,2,DELIVERED
PO0003798,SEA-SGP,PK-002,202408,20240816,20240830,20240905,583,583,2500,USD,1121.15,6,DELAYED
PO0003799,SEA-JKT,FG-002,202408,20240816,20240903,20240904,1021,1021,18000,USD,14136.92,1,DELIVERED
PO0003800,SEA-JKT,FG-007,202408,20240816,20240903,20240911,1012,1012,12000,USD,9341.54,8,DELAYED
PO0003801,SEA-JKT,FG-009,202408,20240816,20240903,20240908,643,643,24000,USD,11870.77,5,DELAYED
PO0003802,SEA-JKT,FG-010,202408,20240816,20240903,20240907,710,710,16000,USD,8738.46,4,DELAYED
PO0003803,SEA-JKT,PK-001,202408,20240816,20240903,20240908,1680,1680,1200,USD,1550.77,5,DELAYED
PO0003804,SEA-BKK,FG-002,202408,20240816,20240901,20240905,698,698,18000,USD,9664.62,4,DELAYED
PO0003805,SEA-BKK,FG-003,202408,20240816,20240901,20240904,488,488,32000,USD,12012.31,3,DELIVERED
PO0003806,SEA-BKK,FG-007,202408,20240816,20240901,20240905,890,890,12000,USD,8215.38,4,DELAYED
PO0003807,SEA-BKK,FG-009,202408,20240816,20240901,20240901,419,419,24000,USD,7735.38,0,DELIVERED
PO0003808,SEA-BKK,PK-002,202408,20240816,20240901,20240907,663,663,2500,USD,1275.0,6,DELAYED
PO0003809,KR-ICN,FG-001,202409,20240908,20240915,20240915,419,419,22000,KRW,9218000,0,DELIVERED
PO0003810,KR-ICN,FG-001,202409,20240923,20240930,20240930,372,372,22000,KRW,8184000,0,DELIVERED
PO0003811,KR-ICN,FG-002,202409,20240908,20240915,20240915,482,482,18000,KRW,8676000,0,DELIVERED
PO0003812,KR-ICN,FG-002,202409,20240923,20240930,20240930,449,449,18000,KRW,8082000,0,DELIVERED
PO0003813,KR-ICN,FG-003,202409,20240908,20240915,20240915,305,305,32000,KRW,9760000,0,DELIVERED
PO0003814,KR-ICN,FG-003,202409,20240923,20240930,20240929,314,314,32000,KRW,10048000,0,DELIVERED
PO0003815,KR-ICN,FG-004,202409,20240908,20240915,20240915,301,301,25000,KRW,7525000,0,DELIVERED
PO0003816,KR-ICN,FG-004,202409,20240923,20240930,20240930,316,316,25000,KRW,7900000,0,DELIVERED
PO0003817,KR-ICN,FG-005,202409,20240908,20240915,20240915,219,219,45000,KRW,9855000,0,DELIVERED
PO0003818,KR-ICN,FG-005,202409,20240923,20240930,20240930,208,208,45000,KRW,9360000,0,DELIVERED
PO0003819,KR-ICN,FG-006,202409,20240908,20240915,20240915,119,119,55000,KRW,6545000,0,DELIVERED
PO0003820,KR-ICN,FG-006,202409,20240923,20240930,20240930,135,135,55000,KRW,7425000,0,DELIVERED
PO0003821,KR-ICN,FG-007,202409,20240908,20240915,20240915,642,642,12000,KRW,7704000,0,DELIVERED
PO0003822,KR-ICN,FG-007,202409,20240923,20240930,20240930,548,548,12000,KRW,6576000,0,DELIVERED
PO0003823,KR-ICN,FG-008,202409,20240908,20240915,20240915,276,276,28000,KRW,7728000,0,DELIVERED
PO0003824,KR-ICN,FG-008,202409,20240923,20240930,20240930,274,274,28000,KRW,7672000,0,DELIVERED
PO0003825,KR-ICN,FG-009,202409,20240908,20240915,20240914,295,295,24000,KRW,7080000,0,DELIVERED
PO0003826,KR-ICN,FG-009,202409,20240923,20240930,20240930,301,301,24000,KRW,7224000,0,DELIVERED
PO0003827,KR-ICN,FG-010,202409,20240908,20240915,20240915,362,362,16000,KRW,5792000,0,DELIVERED
PO0003828,KR-ICN,FG-010,202409,20240923,20240930,20240929,332,332,16000,KRW,5312000,0,DELIVERED
PO0003829,KR-ICN,RM-001,202409,20240908,20240915,20240915,25,25,8500,KRW,212500,0,DELIVERED
PO0003830,KR-ICN,RM-001,202409,20240923,20240930,20240930,18,18,8500,KRW,153000,0,DELIVERED
PO0003831,KR-ICN,RM-002,202409,20240908,20240915,20240915,10,10,120000,KRW,1200000,0,DELIVERED
PO0003832,KR-ICN,RM-002,202409,20240923,20240930,20240930,10,10,120000,KRW,1200000,0,DELIVERED
PO0003833,KR-ICN,RM-003,202409,20240908,20240915,20240914,11,11,35000,KRW,385000,0,DELIVERED
PO0003834,KR-ICN,RM-003,202409,20240923,20240930,20240930,12,12,35000,KRW,420000,0,DELIVERED
PO0003835,KR-ICN,PK-001,202409,20240908,20240915,20240915,1109,1109,1200,KRW,1330800,0,DELIVERED
PO0003836,KR-ICN,PK-001,202409,20240923,20240930,20240930,1011,1011,1200,KRW,1213200,0,DELIVERED
PO0003837,KR-ICN,PK-002,202409,20240908,20240915,20240915,444,444,2500,KRW,1110000,0,DELIVERED
PO0003838,KR-ICN,PK-002,202409,20240923,20240930,20240930,426,426,2500,KRW,1065000,0,DELIVERED
PO0003839,KR-MDG,FG-001,202409,20240904,20240906,20240906,214,214,22000,KRW,4708000,0,DELIVERED
PO0003840,KR-MDG,FG-001,202409,20240912,20240914,20240914,171,171,22000,KRW,3762000,0,DELIVERED
PO0003841,KR-MDG,FG-001,202409,20240919,20240921,20240921,223,175,22000,KRW,4906000,0,PARTIAL
PO0003842,KR-MDG,FG-001,202409,20240927,20240929,20240929,171,171,22000,KRW,3762000,0,DELIVERED
PO0003843,KR-MDG,FG-002,202409,20240904,20240906,20240906,224,224,18000,KRW,4032000,0,DELIVERED
PO0003844,KR-MDG,FG-002,202409,20240912,20240914,20240914,242,242,18000,KRW,4356000,0,DELIVERED
PO0003845,KR-MDG,FG-002,202409,20240919,20240921,20240921,202,202,18000,KRW,3636000,0,DELIVERED
PO0003846,KR-MDG,FG-002,202409,20240927,20240929,20240929,235,235,18000,KRW,4230000,0,DELIVERED
PO0003847,KR-MDG,FG-003,202409,20240904,20240906,20240906,124,124,32000,KRW,3968000,0,DELIVERED
PO0003848,KR-MDG,FG-003,202409,20240912,20240914,20240914,124,124,32000,KRW,3968000,0,DELIVERED
PO0003849,KR-MDG,FG-003,202409,20240919,20240921,20240921,164,164,32000,KRW,5248000,0,DELIVERED
PO0003850,KR-MDG,FG-003,202409,20240927,20240929,20240929,147,147,32000,KRW,4704000,0,DELIVERED
PO0003851,KR-MDG,FG-004,202409,20240904,20240906,20240906,139,139,25000,KRW,3475000,0,DELIVERED
PO0003852,KR-MDG,FG-004,202409,20240912,20240914,20240914,180,180,25000,KRW,4500000,0,DELIVERED
PO0003853,KR-MDG,FG-004,202409,20240919,20240921,20240921,162,162,25000,KRW,4050000,0,DELIVERED
PO0003854,KR-MDG,FG-004,202409,20240927,20240929,20240929,152,152,25000,KRW,3800000,0,DELIVERED
PO0003855,KR-MDG,FG-007,202409,20240904,20240906,20240906,290,290,12000,KRW,3480000,0,DELIVERED
PO0003856,KR-MDG,FG-007,202409,20240912,20240914,20240914,266,266,12000,KRW,3192000,0,DELIVERED
PO0003857,KR-MDG,FG-007,202409,20240919,20240921,20240921,325,325,12000,KRW,3900000,0,DELIVERED
PO0003858,KR-MDG,FG-007,202409,20240927,20240929,20240929,282,282,12000,KRW,3384000,0,DELIVERED
PO0003859,KR-MDG,FG-008,202409,20240904,20240906,20240906,118,93,28000,KRW,3304000,0,PARTIAL
PO0003860,KR-MDG,FG-008,202409,20240912,20240914,20240914,117,85,28000,KRW,3276000,0,PARTIAL
PO0003861,KR-MDG,FG-008,202409,20240919,20240921,20240921,111,111,28000,KRW,3108000,0,DELIVERED
PO0003862,KR-MDG,FG-008,202409,20240927,20240929,20240929,112,112,28000,KRW,3136000,0,DELIVERED
PO0003863,KR-MDG,FG-009,202409,20240904,20240906,20240906,151,151,24000,KRW,3624000,0,DELIVERED
PO0003864,KR-MDG,FG-009,202409,20240912,20240914,20240914,179,143,24000,KRW,4296000,0,PARTIAL
PO0003865,KR-MDG,FG-009,202409,20240919,20240921,20240921,178,178,24000,KRW,4272000,0,DELIVERED
PO0003866,KR-MDG,FG-009,202409,20240927,20240929,20240929,176,176,24000,KRW,4224000,0,DELIVERED
PO0003867,KR-MDG,FG-010,202409,20240904,20240906,20240906,154,154,16000,KRW,2464000,0,DELIVERED
PO0003868,KR-MDG,FG-010,202409,20240912,20240914,20240914,131,131,16000,KRW,2096000,0,DELIVERED
PO0003869,KR-MDG,FG-010,202409,20240919,20240921,20240921,171,171,16000,KRW,2736000,0,DELIVERED
PO0003870,KR-MDG,FG-010,202409,20240927,20240929,20240929,155,109,16000,KRW,2480000,0,PARTIAL
PO0003871,KR-SSU,FG-001,202409,20240904,20240906,20240906,186,186,22000,KRW,4092000,0,DELIVERED
PO0003872,KR-SSU,FG-001,202409,20240912,20240914,20240914,219,219,22000,KRW,4818000,0,DELIVERED
PO0003873,KR-SSU,FG-001,202409,20240919,20240921,20240921,188,188,22000,KRW,4136000,0,DELIVERED
PO0003874,KR-SSU,FG-001,202409,20240927,20240929,20240929,197,197,22000,KRW,4334000,0,DELIVERED
PO0003875,KR-SSU,FG-002,202409,20240904,20240906,20240906,212,212,18000,KRW,3816000,0,DELIVERED
PO0003876,KR-SSU,FG-002,202409,20240912,20240914,20240914,189,189,18000,KRW,3402000,0,DELIVERED
PO0003877,KR-SSU,FG-002,202409,20240919,20240921,20240921,254,254,18000,KRW,4572000,0,DELIVERED
PO0003878,KR-SSU,FG-002,202409,20240927,20240929,20240929,261,261,18000,KRW,4698000,0,DELIVERED
PO0003879,KR-SSU,FG-003,202409,20240904,20240906,20240906,149,149,32000,KRW,4768000,0,DELIVERED
PO0003880,KR-SSU,FG-003,202409,20240912,20240914,20240914,163,163,32000,KRW,5216000,0,DELIVERED
PO0003881,KR-SSU,FG-003,202409,20240919,20240921,20240921,152,152,32000,KRW,4864000,0,DELIVERED
PO0003882,KR-SSU,FG-003,202409,20240927,20240929,20240929,150,150,32000,KRW,4800000,0,DELIVERED
PO0003883,KR-SSU,FG-004,202409,20240904,20240906,20240906,160,160,25000,KRW,4000000,0,DELIVERED
PO0003884,KR-SSU,FG-004,202409,20240912,20240914,20240914,145,145,25000,KRW,3625000,0,DELIVERED
PO0003885,KR-SSU,FG-004,202409,20240919,20240921,20240921,165,165,25000,KRW,4125000,0,DELIVERED
PO0003886,KR-SSU,FG-004,202409,20240927,20240929,20240929,195,195,25000,KRW,4875000,0,DELIVERED
PO0003887,KR-SSU,FG-007,202409,20240904,20240906,20240906,250,250,12000,KRW,3000000,0,DELIVERED
PO0003888,KR-SSU,FG-007,202409,20240912,20240914,20240914,294,294,12000,KRW,3528000,0,DELIVERED
PO0003889,KR-SSU,FG-007,202409,20240919,20240921,20240921,269,199,12000,KRW,3228000,0,PARTIAL
PO0003890,KR-SSU,FG-007,202409,20240927,20240929,20240929,286,286,12000,KRW,3432000,0,DELIVERED
PO0003891,KR-SSU,FG-008,202409,20240904,20240906,20240906,107,107,28000,KRW,2996000,0,DELIVERED
PO0003892,KR-SSU,FG-008,202409,20240912,20240914,20240914,127,127,28000,KRW,3556000,0,DELIVERED
PO0003893,KR-SSU,FG-008,202409,20240919,20240921,20240921,114,114,28000,KRW,3192000,0,DELIVERED
PO0003894,KR-SSU,FG-008,202409,20240927,20240929,20240929,131,131,28000,KRW,3668000,0,DELIVERED
PO0003895,KR-SSU,FG-009,202409,20240904,20240906,20240906,150,134,24000,KRW,3600000,0,PARTIAL
PO0003896,KR-SSU,FG-009,202409,20240912,20240914,20240914,191,191,24000,KRW,4584000,0,DELIVERED
PO0003897,KR-SSU,FG-009,202409,20240919,20240921,20240921,150,150,24000,KRW,3600000,0,DELIVERED
PO0003898,KR-SSU,FG-009,202409,20240927,20240929,20240929,189,189,24000,KRW,4536000,0,DELIVERED
PO0003899,KR-SSU,FG-010,202409,20240904,20240906,20240906,178,178,16000,KRW,2848000,0,DELIVERED
PO0003900,KR-SSU,FG-010,202409,20240912,20240914,20240914,164,164,16000,KRW,2624000,0,DELIVERED
PO0003901,KR-SSU,FG-010,202409,20240919,20240921,20240921,150,150,16000,KRW,2400000,0,DELIVERED
PO0003902,KR-SSU,FG-010,202409,20240927,20240929,20240929,144,144,16000,KRW,2304000,0,DELIVERED
PO0003903,US-LAX,FG-001,202409,20240916,20241007,20241008,807,807,22000,USD,13656.92,1,DELIVERED
PO0003904,US-LAX,FG-002,202409,20240916,20241007,20241009,999,999,18000,USD,13832.31,2,DELIVERED
PO0003905,US-LAX,FG-003,202409,20240916,20241007,20241011,616,616,32000,USD,15163.08,4,DELAYED
PO0003906,US-LAX,FG-005,202409,20240916,20241007,20241014,364,364,45000,USD,12600.0,7,DELAYED
PO0003907,US-LAX,FG-006,202409,20240916,20241007,20241007,274,274,55000,USD,11592.31,0,DELIVERED
PO0003908,US-LAX,FG-008,202409,20240916,20241007,20241011,520,520,28000,USD,11200.0,4,DELAYED
PO0003909,US-LAX,FG-009,202409,20240916,20241007,20241008,825,825,24000,USD,15230.77,1,DELIVERED
PO0003910,US-LAX,RM-003,202409,20240916,20241007,20241013,29,23,35000,USD,780.77,6,PARTIAL
PO0003911,SEA-SGP,FG-002,202409,20240916,20240930,20241001,675,675,18000,USD,9346.15,1,DELIVERED
PO0003912,SEA-SGP,FG-003,202409,20240916,20240930,20241003,408,408,32000,USD,10043.08,3,DELIVERED
PO0003913,SEA-SGP,FG-004,202409,20240916,20240930,20241001,424,424,25000,USD,8153.85,1,DELIVERED
PO0003914,SEA-SGP,FG-007,202409,20240916,20240930,20241001,891,891,12000,USD,8224.62,1,DELIVERED
PO0003915,SEA-SGP,FG-009,202409,20240916,20240930,20241002,539,539,24000,USD,9950.77,2,DELIVERED
PO0003916,SEA-SGP,PK-001,202409,20240916,20240930,20241004,1449,1449,1200,USD,1337.54,4,DELAYED
PO0003917,SEA-SGP,PK-002,202409,20240916,20240930,20240930,476,476,2500,USD,915.38,0,DELIVERED
PO0003918,SEA-JKT,FG-002,202409,20240916,20241004,20241004,1002,1002,18000,USD,13873.85,0,DELIVERED
PO0003919,SEA-JKT,FG-007,202409,20240916,20241004,20241012,1134,1134,12000,USD,10467.69,8,DELAYED
PO0003920,SEA-JKT,FG-009,202409,20240916,20241004,20241004,716,716,24000,USD,13218.46,0,DELIVERED
PO0003921,SEA-JKT,FG-010,202409,20240916,20241004,20241006,644,644,16000,USD,7926.15,2,DELIVERED
PO0003922,SEA-JKT,PK-001,202409,20240916,20241004,20241008,2089,2089,1200,USD,1928.31,4,DELAYED
PO0003923,SEA-BKK,FG-002,202409,20240916,20241002,20241005,595,595,18000,USD,8238.46,3,DELIVERED
PO0003924,SEA-BKK,FG-003,202409,20240916,20241002,20241008,493,493,32000,USD,12135.38,6,DELAYED
PO0003925,SEA-BKK,FG-007,202409,20240916,20241002,20241003,939,939,12000,USD,8667.69,1,DELIVERED
PO0003926,SEA-BKK,FG-009,202409,20240916,20241002,20241007,527,527,24000,USD,9729.23,5,DELAYED
PO0003927,SEA-BKK,PK-002,202409,20240916,20241002,20241008,607,607,2500,USD,1167.31,6,DELAYED
PO0003928,KR-ICN,FG-001,202410,20241008,20241015,20241015,433,433,22000,KRW,9526000,0,DELIVERED
PO0003929,KR-ICN,FG-001,202410,20241024,20241031,20241031,331,331,22000,KRW,7282000,0,DELIVERED
PO0003930,KR-ICN,FG-002,202410,20241008,20241015,20241015,411,411,18000,KRW,7398000,0,DELIVERED
PO0003931,KR-ICN,FG-002,202410,20241024,20241031,20241031,428,428,18000,KRW,7704000,0,DELIVERED
PO0003932,KR-ICN,FG-003,202410,20241008,20241015,20241016,294,294,32000,KRW,9408000,1,DELIVERED
PO0003933,KR-ICN,FG-003,202410,20241024,20241031,20241031,247,247,32000,KRW,7904000,0,DELIVERED
PO0003934,KR-ICN,FG-004,202410,20241008,20241015,20241015,290,290,25000,KRW,7250000,0,DELIVERED
PO0003935,KR-ICN,FG-004,202410,20241024,20241031,20241031,354,354,25000,KRW,8850000,0,DELIVERED
PO0003936,KR-ICN,FG-005,202410,20241008,20241015,20241015,212,212,45000,KRW,9540000,0,DELIVERED
PO0003937,KR-ICN,FG-005,202410,20241024,20241031,20241031,160,160,45000,KRW,7200000,0,DELIVERED
PO0003938,KR-ICN,FG-006,202410,20241008,20241015,20241016,120,120,55000,KRW,6600000,1,DELIVERED
PO0003939,KR-ICN,FG-006,202410,20241024,20241031,20241030,167,167,55000,KRW,9185000,0,DELIVERED
PO0003940,KR-ICN,FG-007,202410,20241008,20241015,20241015,652,547,12000,KRW,7824000,0,PARTIAL
PO0003941,KR-ICN,FG-007,202410,20241024,20241031,20241031,650,650,12000,KRW,7800000,0,DELIVERED
PO0003942,KR-ICN,FG-008,202410,20241008,20241015,20241015,238,238,28000,KRW,6664000,0,DELIVERED
PO0003943,KR-ICN,FG-008,202410,20241024,20241031,20241031,242,242,28000,KRW,6776000,0,DELIVERED
PO0003944,KR-ICN,FG-009,202410,20241008,20241015,20241015,299,299,24000,KRW,7176000,0,DELIVERED
PO0003945,KR-ICN,FG-009,202410,20241024,20241031,20241031,354,354,24000,KRW,8496000,0,DELIVERED
PO0003946,KR-ICN,FG-010,202410,20241008,20241015,20241015,313,313,16000,KRW,5008000,0,DELIVERED
PO0003947,KR-ICN,FG-010,202410,20241024,20241031,20241031,356,356,16000,KRW,5696000,0,DELIVERED
PO0003948,KR-ICN,RM-001,202410,20241008,20241015,20241015,24,24,8500,KRW,204000,0,DELIVERED
PO0003949,KR-ICN,RM-001,202410,20241024,20241031,20241031,24,24,8500,KRW,204000,0,DELIVERED
PO0003950,KR-ICN,RM-002,202410,20241008,20241015,20241015,10,10,120000,KRW,1200000,0,DELIVERED
PO0003951,KR-ICN,RM-002,202410,20241024,20241031,20241031,10,10,120000,KRW,1200000,0,DELIVERED
PO0003952,KR-ICN,RM-003,202410,20241008,20241015,20241015,13,13,35000,KRW,455000,0,DELIVERED
PO0003953,KR-ICN,RM-003,202410,20241024,20241031,20241031,13,13,35000,KRW,455000,0,DELIVERED
PO0003954,KR-ICN,PK-001,202410,20241008,20241015,20241015,1093,1093,1200,KRW,1311600,0,DELIVERED
PO0003955,KR-ICN,PK-001,202410,20241024,20241031,20241031,996,996,1200,KRW,1195200,0,DELIVERED
PO0003956,KR-ICN,PK-002,202410,20241008,20241015,20241015,379,379,2500,KRW,947500,0,DELIVERED
PO0003957,KR-ICN,PK-002,202410,20241024,20241031,20241031,377,377,2500,KRW,942500,0,DELIVERED
PO0003958,KR-MDG,FG-001,202410,20241004,20241006,20241006,159,159,22000,KRW,3498000,0,DELIVERED
PO0003959,KR-MDG,FG-001,202410,20241012,20241014,20241014,162,162,22000,KRW,3564000,0,DELIVERED
PO0003960,KR-MDG,FG-001,202410,20241020,20241022,20241022,223,223,22000,KRW,4906000,0,DELIVERED
PO0003961,KR-MDG,FG-001,202410,20241028,20241030,20241030,214,214,22000,KRW,4708000,0,DELIVERED
PO0003962,KR-MDG,FG-002,202410,20241004,20241006,20241006,254,254,18000,KRW,4572000,0,DELIVERED
PO0003963,KR-MDG,FG-002,202410,20241012,20241014,20241014,205,205,18000,KRW,3690000,0,DELIVERED
PO0003964,KR-MDG,FG-002,202410,20241020,20241022,20241022,244,244,18000,KRW,4392000,0,DELIVERED
PO0003965,KR-MDG,FG-002,202410,20241028,20241030,20241030,215,215,18000,KRW,3870000,0,DELIVERED
PO0003966,KR-MDG,FG-003,202410,20241004,20241006,20241006,147,147,32000,KRW,4704000,0,DELIVERED
PO0003967,KR-MDG,FG-003,202410,20241012,20241014,20241014,166,166,32000,KRW,5312000,0,DELIVERED
PO0003968,KR-MDG,FG-003,202410,20241020,20241022,20241022,140,107,32000,KRW,4480000,0,PARTIAL
PO0003969,KR-MDG,FG-003,202410,20241028,20241030,20241030,140,140,32000,KRW,4480000,0,DELIVERED
PO0003970,KR-MDG,FG-004,202410,20241004,20241006,20241006,154,154,25000,KRW,3850000,0,DELIVERED
PO0003971,KR-MDG,FG-004,202410,20241012,20241014,20241014,172,172,25000,KRW,4300000,0,DELIVERED
PO0003972,KR-MDG,FG-004,202410,20241020,20241022,20241022,141,141,25000,KRW,3525000,0,DELIVERED
PO0003973,KR-MDG,FG-004,202410,20241028,20241030,20241030,171,171,25000,KRW,4275000,0,DELIVERED
PO0003974,KR-MDG,FG-007,202410,20241004,20241006,20241006,298,298,12000,KRW,3576000,0,DELIVERED
PO0003975,KR-MDG,FG-007,202410,20241012,20241014,20241014,329,329,12000,KRW,3948000,0,DELIVERED
PO0003976,KR-MDG,FG-007,202410,20241020,20241022,20241022,298,298,12000,KRW,3576000,0,DELIVERED
PO0003977,KR-MDG,FG-007,202410,20241028,20241030,20241030,307,307,12000,KRW,3684000,0,DELIVERED
PO0003978,KR-MDG,FG-008,202410,20241004,20241006,20241006,121,121,28000,KRW,3388000,0,DELIVERED
PO0003979,KR-MDG,FG-008,202410,20241012,20241014,20241014,114,114,28000,KRW,3192000,0,DELIVERED
PO0003980,KR-MDG,FG-008,202410,20241020,20241022,20241022,125,125,28000,KRW,3500000,0,DELIVERED
PO0003981,KR-MDG,FG-008,202410,20241028,20241030,20241030,111,111,28000,KRW,3108000,0,DELIVERED
