SALE_ID,PRODUCT_ID,CHANNEL_ID,YEAR_MONTH,SALES_QTY,SALES_AMOUNT,CURRENCY,RETURN_QTY,NET_SALES_QTY
SL001264,PRD012,CH001,2025-06,512,8192000,KRW,6,506
SL001265,PRD012,CH002,2024-01,334,4008.0,USD,5,329
SL001266,PRD012,CH002,2024-02,320,3840.0,USD,5,315
SL001267,PRD012,CH002,2024-03,395,4740.0,USD,5,390
SL001268,PRD012,CH002,2024-04,396,4752.0,USD,6,390
SL001269,PRD012,CH002,2024-05,390,4680.0,USD,4,386
SL001270,PRD012,CH002,2024-06,412,4944.0,USD,6,406
SL001271,PRD012,CH002,2024-07,342,4104.0,USD,6,336
SL001272,PRD012,CH002,2024-08,346,4152.0,USD,3,343
SL001273,PRD012,CH002,2024-09,425,5100.0,USD,5,420
SL001274,PRD012,CH002,2024-10,445,5340.0,USD,5,440
SL001275,PRD012,CH002,2024-11,482,5784.0,USD,5,477
SL001276,PRD012,CH002,2024-12,572,6864.0,USD,7,565
SL001277,PRD012,CH002,2025-01,361,4332.0,USD,4,357
SL001278,PRD012,CH002,2025-02,323,3876.0,USD,6,317
SL001279,PRD012,CH002,2025-03,363,4356.0,USD,5,358
SL001280,PRD012,CH002,2025-04,393,4716.0,USD,6,387
SL001281,PRD012,CH002,2025-05,406,4872.0,USD,6,400
SL001282,PRD012,CH002,2025-06,405,4860.0,USD,4,401
SL001283,PRD012,CH003,2024-01,291,3492.0,USD,3,288
SL001284,PRD012,CH003,2024-02,261,3132.0,USD,4,257
SL001285,PRD012,CH003,2024-03,293,3516.0,USD,4,289
SL001286,PRD012,CH003,2024-04,362,4344.0,USD,7,355
SL001287,PRD012,CH003,2024-05,351,4212.0,USD,4,347
SL001288,PRD012,CH003,2024-06,297,3564.0,USD,4,293
SL001289,PRD012,CH003,2024-07,322,3864.0,USD,3,319
SL001290,PRD012,CH003,2024-08,281,3372.0,USD,5,276
SL001291,PRD012,CH003,2024-09,301,3612.0,USD,5,296
SL001292,PRD012,CH003,2024-10,375,4500.0,USD,4,371
SL001293,PRD012,CH003,2024-11,428,5136.0,USD,5,423
SL001294,PRD012,CH003,2024-12,441,5292.0,USD,4,437
SL001295,PRD012,CH003,2025-01,301,3612.0,USD,4,297
SL001296,PRD012,CH003,2025-02,288,3456.0,USD,4,284
SL001297,PRD012,CH003,2025-03,302,3624.0,USD,4,298
SL001298,PRD012,CH003,2025-04,353,4236.0,USD,6,347
SL001299,PRD012,CH003,2025-05,327,3924.0,USD,3,324
SL001300,PRD012,CH003,2025-06,341,4092.0,USD,5,336
SL001301,PRD012,CH004,2024-01,400,6400000,KRW,7,393
SL001302,PRD012,CH004,2024-02,372,5952000,KRW,4,368
SL001303,PRD012,CH004,2024-03,434,6944000,KRW,4,430
SL001304,PRD012,CH004,2024-04,482,7712000,KRW,7,475
SL001305,PRD012,CH004,2024-05,511,8176000,KRW,8,503
SL001306,PRD012,CH004,2024-06,472,7552000,KRW,8,464
SL001307,PRD012,CH004,2024-07,445,7120000,KRW,5,440
SL001308,PRD012,CH004,2024-08,410,6560000,KRW,6,404
SL001309,PRD012,CH004,2024-09,477,7632000,KRW,6,471
SL001310,PRD012,CH004,2024-10,455,7280000,KRW,8,447
SL001311,PRD012,CH004,2024-11,595,9520000,KRW,8,587
SL001312,PRD012,CH004,2024-12,566,9056000,KRW,8,558
SL001313,PRD012,CH004,2025-01,417,6672000,KRW,6,411
SL001314,PRD012,CH004,2025-02,423,6768000,KRW,8,415
SL001315,PRD012,CH004,2025-03,494,7904000,KRW,5,489
SL001316,PRD012,CH004,2025-04,512,8192000,KRW,7,505
SL001317,PRD012,CH004,2025-05,487,7792000,KRW,8,479
SL001318,PRD012,CH004,2025-06,478,7648000,KRW,9,469
SL001319,PRD012,CH005,2024-01,221,3536000,KRW,2,219
SL001320,PRD012,CH005,2024-02,181,2896000,KRW,2,179
SL001321,PRD012,CH005,2024-03,212,3392000,KRW,2,210
SL001322,PRD012,CH005,2024-04,259,4144000,KRW,3,256
SL001323,PRD012,CH005,2024-05,264,4224000,KRW,3,261
SL001324,PRD012,CH005,2024-06,230,3680000,KRW,3,227
SL001325,PRD012,CH005,2024-07,203,3248000,KRW,3,200
SL001326,PRD012,CH005,2024-08,215,3440000,KRW,2,213
SL001327,PRD012,CH005,2024-09,225,3600000,KRW,3,222
SL001328,PRD012,CH005,2024-10,242,3872000,KRW,4,238
SL001329,PRD012,CH005,2024-11,282,4512000,KRW,3,279
SL001330,PRD012,CH005,2024-12,324,5184000,KRW,5,319
SL001331,PRD012,CH005,2025-01,218,3488000,KRW,2,216
SL001332,PRD012,CH005,2025-02,206,3296000,KRW,3,203
SL001333,PRD012,CH005,2025-03,250,4000000,KRW,2,248
SL001334,PRD012,CH005,2025-04,225,3600000,KRW,3,222
SL001335,PRD012,CH005,2025-05,254,4064000,KRW,4,250
SL001336,PRD012,CH005,2025-06,225,3600000,KRW,3,222
SL001337,PRD012,CH006,2024-01,147,2352000,KRW,1,146
SL001338,PRD012,CH006,2024-02,138,2208000,KRW,2,136
SL001339,PRD012,CH006,2024-03,145,2320000,KRW,2,143
SL001340,PRD012,CH006,2024-04,164,2624000,KRW,2,162
SL001341,PRD012,CH006,2024-05,179,2864000,KRW,2,177
SL001342,PRD012,CH006,2024-06,144,2304000,KRW,2,142
SL001343,PRD012,CH006,2024-07,141,2256000,KRW,2,139
SL001344,PRD012,CH006,2024-08,148,2368000,KRW,1,147
SL001345,PRD012,CH006,2024-09,165,2640000,KRW,2,163
SL001346,PRD012,CH006,2024-10,156,2496000,KRW,2,154
SL001347,PRD012,CH006,2024-11,190,3040000,KRW,2,188
SL001348,PRD012,CH006,2024-12,208,3328000,KRW,2,206
SL001349,PRD012,CH006,2025-01,140,2240000,KRW,2,138
SL001350,PRD012,CH006,2025-02,129,2064000,KRW,1,128
SL001351,PRD012,CH006,2025-03,143,2288000,KRW,2,141
SL001352,PRD012,CH006,2025-04,171,2736000,KRW,2,169
SL001353,PRD012,CH006,2025-05,171,2736000,KRW,1,170
SL001354,PRD012,CH006,2025-06,167,2672000,KRW,2,165
SL001355,PRD012,CH007,2024-01,232,2784.0,USD,3,229
SL001356,PRD012,CH007,2024-02,205,2460.0,USD,3,202
SL001357,PRD012,CH007,2024-03,278,3336.0,USD,4,274
SL001358,PRD012,CH007,2024-04,295,3540.0,USD,5,290
SL001359,PRD012,CH007,2024-05,281,3372.0,USD,3,278
SL001360,PRD012,CH007,2024-06,255,3060.0,USD,4,251
SL001361,PRD012,CH007,2024-07,235,2820.0,USD,2,233
SL001362,PRD012,CH007,2024-08,228,2736.0,USD,3,225
SL001363,PRD012,CH007,2024-09,280,3360.0,USD,3,277
SL001364,PRD012,CH007,2024-10,303,3636.0,USD,5,298
SL001365,PRD012,CH007,2024-11,340,4080.0,USD,3,337
SL001366,PRD012,CH007,2024-12,348,4176.0,USD,4,344
SL001367,PRD012,CH007,2025-01,250,3000.0,USD,3,247
SL001368,PRD012,CH007,2025-02,223,2676.0,USD,2,221
SL001369,PRD012,CH007,2025-03,244,2928.0,USD,3,241
SL001370,PRD012,CH007,2025-04,262,3144.0,USD,4,258
SL001371,PRD012,CH007,2025-05,283,3396.0,USD,4,279
SL001372,PRD012,CH007,2025-06,259,3108.0,USD,4,255
SL001373,PRD013,CH001,2024-01,439,5707000,KRW,8,431
SL001374,PRD013,CH001,2024-02,465,6045000,KRW,5,460
SL001375,PRD013,CH001,2024-03,468,6084000,KRW,6,462
SL001376,PRD013,CH001,2024-04,516,6708000,KRW,7,509
SL001377,PRD013,CH001,2024-05,610,7930000,KRW,11,599
SL001378,PRD013,CH001,2024-06,566,7358000,KRW,5,561
SL001379,PRD013,CH001,2024-07,509,6617000,KRW,9,500
SL001380,PRD013,CH001,2024-08,489,6357000,KRW,5,484
SL001381,PRD013,CH001,2024-09,523,6799000,KRW,6,517
SL001382,PRD013,CH001,2024-10,571,7423000,KRW,6,565
SL001383,PRD013,CH001,2024-11,686,8918000,KRW,11,675
SL001384,PRD013,CH001,2024-12,644,8372000,KRW,12,632
SL001385,PRD013,CH001,2025-01,505,6565000,KRW,7,498
SL001386,PRD013,CH001,2025-02,459,5967000,KRW,6,453
SL001387,PRD013,CH001,2025-03,569,7397000,KRW,6,563
SL001388,PRD013,CH001,2025-04,501,6513000,KRW,5,496
SL001389,PRD013,CH001,2025-05,608,7904000,KRW,6,602
SL001390,PRD013,CH001,2025-06,527,6851000,KRW,7,520
SL001391,PRD013,CH002,2024-01,383,3830.0,USD,4,379
SL001392,PRD013,CH002,2024-02,315,3150.0,USD,4,311
SL001393,PRD013,CH002,2024-03,413,4130.0,USD,6,407
SL001394,PRD013,CH002,2024-04,428,4280.0,USD,5,423
SL001395,PRD013,CH002,2024-05,409,4090.0,USD,4,405
SL001396,PRD013,CH002,2024-06,366,3660.0,USD,6,360
SL001397,PRD013,CH002,2024-07,376,3760.0,USD,4,372
SL001398,PRD013,CH002,2024-08,327,3270.0,USD,4,323
SL001399,PRD013,CH002,2024-09,382,3820.0,USD,5,377
SL001400,PRD013,CH002,2024-10,468,4680.0,USD,5,463
SL001401,PRD013,CH002,2024-11,450,4500.0,USD,5,445
SL001402,PRD013,CH002,2024-12,486,4860.0,USD,5,481
SL001403,PRD013,CH002,2025-01,364,3640.0,USD,6,358
SL001404,PRD013,CH002,2025-02,344,3440.0,USD,3,341
SL001405,PRD013,CH002,2025-03,416,4160.0,USD,5,411
SL001406,PRD013,CH002,2025-04,376,3760.0,USD,4,372
SL001407,PRD013,CH002,2025-05,416,4160.0,USD,6,410
SL001408,PRD013,CH002,2025-06,403,4030.0,USD,5,398
SL001409,PRD013,CH003,2024-01,321,3210.0,USD,3,318
SL001410,PRD013,CH003,2024-02,270,2700.0,USD,3,267
SL001411,PRD013,CH003,2024-03,341,3410.0,USD,4,337
SL001412,PRD013,CH003,2024-04,338,3380.0,USD,5,333
SL001413,PRD013,CH003,2024-05,331,3310.0,USD,3,328
SL001414,PRD013,CH003,2024-06,346,3460.0,USD,6,340
SL001415,PRD013,CH003,2024-07,285,2850.0,USD,5,280
SL001416,PRD013,CH003,2024-08,285,2850.0,USD,4,281
SL001417,PRD013,CH003,2024-09,334,3340.0,USD,5,329
SL001418,PRD013,CH003,2024-10,340,3400.0,USD,6,334
SL001419,PRD013,CH003,2024-11,352,3520.0,USD,3,349
SL001420,PRD013,CH003,2024-12,474,4740.0,USD,6,468
SL001421,PRD013,CH003,2025-01,270,2700.0,USD,5,265
SL001422,PRD013,CH003,2025-02,294,2940.0,USD,3,291
SL001423,PRD013,CH003,2025-03,295,2950.0,USD,4,291
SL001424,PRD013,CH003,2025-04,318,3180.0,USD,4,314
SL001425,PRD013,CH003,2025-05,380,3800.0,USD,5,375
SL001426,PRD013,CH003,2025-06,294,2940.0,USD,4,290
SL001427,PRD013,CH004,2024-01,382,4966000,KRW,4,378
SL001428,PRD013,CH004,2024-02,362,4706000,KRW,4,358
SL001429,PRD013,CH004,2024-03,489,6357000,KRW,5,484
SL001430,PRD013,CH004,2024-04,489,6357000,KRW,6,483
SL001431,PRD013,CH004,2024-05,479,6227000,KRW,6,473
SL001432,PRD013,CH004,2024-06,459,5967000,KRW,5,454
SL001433,PRD013,CH004,2024-07,413,5369000,KRW,4,409
SL001434,PRD013,CH004,2024-08,384,4992000,KRW,7,377
SL001435,PRD013,CH004,2024-09,457,5941000,KRW,7,450
SL001436,PRD013,CH004,2024-10,530,6890000,KRW,9,521
SL001437,PRD013,CH004,2024-11,599,7787000,KRW,10,589
SL001438,PRD013,CH004,2024-12,596,7748000,KRW,9,587
SL001439,PRD013,CH004,2025-01,408,5304000,KRW,7,401
SL001440,PRD013,CH004,2025-02,386,5018000,KRW,5,381
SL001441,PRD013,CH004,2025-03,425,5525000,KRW,5,420
SL001442,PRD013,CH004,2025-04,450,5850000,KRW,8,442
SL001443,PRD013,CH004,2025-05,528,6864000,KRW,5,523
SL001444,PRD013,CH004,2025-06,499,6487000,KRW,7,492
SL001445,PRD013,CH005,2024-01,221,2873000,KRW,4,217
SL001446,PRD013,CH005,2024-02,217,2821000,KRW,2,215
SL001447,PRD013,CH005,2024-03,241,3133000,KRW,3,238
SL001448,PRD013,CH005,2024-04,261,3393000,KRW,4,257
SL001449,PRD013,CH005,2024-05,234,3042000,KRW,4,230
SL001450,PRD013,CH005,2024-06,220,2860000,KRW,3,217
SL001451,PRD013,CH005,2024-07,235,3055000,KRW,3,232
SL001452,PRD013,CH005,2024-08,224,2912000,KRW,4,220
SL001453,PRD013,CH005,2024-09,218,2834000,KRW,3,215
SL001454,PRD013,CH005,2024-10,273,3549000,KRW,4,269
SL001455,PRD013,CH005,2024-11,304,3952000,KRW,3,301
SL001456,PRD013,CH005,2024-12,328,4264000,KRW,6,322
SL001457,PRD013,CH005,2025-01,213,2769000,KRW,3,210
SL001458,PRD013,CH005,2025-02,186,2418000,KRW,3,183
SL001459,PRD013,CH005,2025-03,251,3263000,KRW,3,248
SL001460,PRD013,CH005,2025-04,236,3068000,KRW,3,233
SL001461,PRD013,CH005,2025-05,236,3068000,KRW,2,234
SL001462,PRD013,CH005,2025-06,220,2860000,KRW,3,217
SL001463,PRD013,CH006,2024-01,126,1638000,KRW,2,124
SL001464,PRD013,CH006,2024-02,124,1612000,KRW,1,123
SL001465,PRD013,CH006,2024-03,162,2106000,KRW,3,159
SL001466,PRD013,CH006,2024-04,175,2275000,KRW,2,173
SL001467,PRD013,CH006,2024-05,155,2015000,KRW,2,153
SL001468,PRD013,CH006,2024-06,169,2197000,KRW,2,167
SL001469,PRD013,CH006,2024-07,158,2054000,KRW,2,156
SL001470,PRD013,CH006,2024-08,153,1989000,KRW,2,151
SL001471,PRD013,CH006,2024-09,169,2197000,KRW,2,167
SL001472,PRD013,CH006,2024-10,157,2041000,KRW,2,155
SL001473,PRD013,CH006,2024-11,173,2249000,KRW,2,171
SL001474,PRD013,CH006,2024-12,229,2977000,KRW,4,225
SL001475,PRD013,CH006,2025-01,153,1989000,KRW,2,151
SL001476,PRD013,CH006,2025-02,123,1599000,KRW,2,121
SL001477,PRD013,CH006,2025-03,162,2106000,KRW,3,159
SL001478,PRD013,CH006,2025-04,173,2249000,KRW,2,171
SL001479,PRD013,CH006,2025-05,174,2262000,KRW,2,172
SL001480,PRD013,CH006,2025-06,149,1937000,KRW,2,147
SL001481,PRD013,CH007,2024-01,216,2160.0,USD,3,213
SL001482,PRD013,CH007,2024-02,240,2400.0,USD,4,236
SL001483,PRD013,CH007,2024-03,254,2540.0,USD,4,250
SL001484,PRD013,CH007,2024-04,298,2980.0,USD,3,295
SL001485,PRD013,CH007,2024-05,291,2910.0,USD,5,286
SL001486,PRD013,CH007,2024-06,284,2840.0,USD,3,281
SL001487,PRD013,CH007,2024-07,250,2500.0,USD,4,246
SL001488,PRD013,CH007,2024-08,217,2170.0,USD,3,214
SL001489,PRD013,CH007,2024-09,246,2460.0,USD,4,242
SL001490,PRD013,CH007,2024-10,267,2670.0,USD,4,263
SL001491,PRD013,CH007,2024-11,286,2860.0,USD,4,282
SL001492,PRD013,CH007,2024-12,360,3600.0,USD,6,354
SL001493,PRD013,CH007,2025-01,231,2310.0,USD,2,229
SL001494,PRD013,CH007,2025-02,209,2090.0,USD,2,207
SL001495,PRD013,CH007,2025-03,247,2470.0,USD,2,245
SL001496,PRD013,CH007,2025-04,245,2450.0,USD,3,242
SL001497,PRD013,CH007,2025-05,299,2990.0,USD,5,294
SL001498,PRD013,CH007,2025-06,279,2790.0,USD,4,275
SL001499,PRD014,CH001,2025-02,1522,57836000,KRW,62,1460
SL001500,PRD014,CH001,2025-03,1148,43624000,KRW,45,1103
SL001501,PRD014,CH001,2025-04,1059,40242000,KRW,46,1013
SL001502,PRD014,CH001,2025-05,863,32794000,KRW,27,836
SL001503,PRD014,CH001,2025-06,665,25270000,KRW,32,633
SL001504,PRD014,CH002,2025-02,1122,32538.0,USD,39,1083
SL001505,PRD014,CH002,2025-03,1020,29580.0,USD,30,990
SL001506,PRD014,CH002,2025-04,692,20068.0,USD,25,667
SL001507,PRD014,CH002,2025-05,652,18908.0,USD,26,626
SL001508,PRD014,CH002,2025-06,589,17081.0,USD,17,572
SL001509,PRD014,CH003,2025-02,993,28797.0,USD,42,951
SL001510,PRD014,CH003,2025-03,777,22533.0,USD,22,755
SL001511,PRD014,CH003,2025-04,672,19488.0,USD,21,651
SL001512,PRD014,CH003,2025-05,560,16240.0,USD,17,543
SL001513,PRD014,CH003,2025-06,418,12122.0,USD,13,405
SL001514,PRD014,CH004,2025-02,1280,48640000,KRW,57,1223
SL001515,PRD014,CH004,2025-03,1140,43320000,KRW,51,1089
SL001516,PRD014,CH004,2025-04,823,31274000,KRW,28,795
SL001517,PRD014,CH004,2025-05,689,26182000,KRW,20,669
SL001518,PRD014,CH004,2025-06,646,24548000,KRW,31,615
SL001519,PRD014,CH005,2025-02,653,24814000,KRW,23,630
SL001520,PRD014,CH005,2025-03,553,21014000,KRW,19,534
SL001521,PRD014,CH005,2025-04,459,17442000,KRW,19,440
SL001522,PRD014,CH005,2025-05,351,13338000,KRW,10,341
SL001523,PRD014,CH005,2025-06,306,11628000,KRW,10,296
SL001524,PRD014,CH006,2025-02,428,16264000,KRW,20,408
SL001525,PRD014,CH006,2025-03,360,13680000,KRW,13,347
SL001526,PRD014,CH006,2025-04,295,11210000,KRW,12,283
SL001527,PRD014,CH006,2025-05,229,8702000,KRW,9,220
SL001528,PRD014,CH006,2025-06,204,7752000,KRW,10,194
SL001529,PRD014,CH007,2025-02,759,22011.0,USD,29,730
SL001530,PRD014,CH007,2025-03,594,17226.0,USD,23,571
SL001531,PRD014,CH007,2025-04,466,13514.0,USD,16,450
SL001532,PRD014,CH007,2025-05,379,10991.0,USD,17,362
SL001533,PRD014,CH007,2025-06,376,10904.0,USD,11,365
SL001534,PRD015,CH001,2024-01,189,1890000,KRW,6,183
SL001535,PRD015,CH001,2024-02,205,2050000,KRW,7,198
SL001536,PRD015,CH001,2024-03,181,1810000,KRW,7,174
SL001537,PRD015,CH001,2024-04,183,1830000,KRW,6,177
SL001538,PRD015,CH001,2024-05,166,1660000,KRW,7,159
SL001539,PRD015,CH001,2024-06,158,1580000,KRW,6,152
SL001540,PRD015,CH001,2024-07,152,1520000,KRW,3,149
SL001541,PRD015,CH001,2024-08,158,1580000,KRW,6,152
SL001542,PRD015,CH001,2024-09,140,1400000,KRW,6,134
SL001543,PRD015,CH001,2024-10,143,1430000,KRW,5,138
SL001544,PRD015,CH001,2024-11,132,1320000,KRW,3,129
SL001545,PRD015,CH001,2024-12,131,1310000,KRW,3,128
SL001546,PRD015,CH001,2025-01,131,1310000,KRW,5,126
SL001547,PRD015,CH001,2025-02,121,1210000,KRW,3,118
SL001548,PRD015,CH001,2025-03,108,1080000,KRW,4,104
SL001549,PRD015,CH001,2025-04,104,1040000,KRW,4,100
SL001550,PRD015,CH001,2025-05,104,1040000,KRW,4,100
SL001551,PRD015,CH001,2025-06,92,920000,KRW,4,88
SL001552,PRD015,CH002,2024-01,158,1264.0,USD,4,154
SL001553,PRD015,CH002,2024-02,137,1096.0,USD,4,133
SL001554,PRD015,CH002,2024-03,130,1040.0,USD,3,127
SL001555,PRD015,CH002,2024-04,128,1024.0,USD,5,123
SL001556,PRD015,CH002,2024-05,131,1048.0,USD,4,127
SL001557,PRD015,CH002,2024-06,119,952.0,USD,3,116
SL001558,PRD015,CH002,2024-07,112,896.0,USD,3,109
SL001559,PRD015,CH002,2024-08,111,888.0,USD,4,107
SL001560,PRD015,CH002,2024-09,114,912.0,USD,5,109
SL001561,PRD015,CH002,2024-10,102,816.0,USD,2,100
SL001562,PRD015,CH002,2024-11,93,744.0,USD,3,90
SL001563,PRD015,CH002,2024-12,90,720.0,USD,2,88
SL001564,PRD015,CH002,2025-01,87,696.0,USD,3,84
SL001565,PRD015,CH002,2025-02,87,696.0,USD,2,85
SL001566,PRD015,CH002,2025-03,78,624.0,USD,2,76
SL001567,PRD015,CH002,2025-04,81,648.0,USD,3,78
SL001568,PRD015,CH002,2025-05,69,552.0,USD,2,67
SL001569,PRD015,CH002,2025-06,70,560.0,USD,2,68
SL001570,PRD015,CH003,2024-01,128,1024.0,USD,5,123
SL001571,PRD015,CH003,2024-02,126,1008.0,USD,3,123
SL001572,PRD015,CH003,2024-03,119,952.0,USD,3,116
SL001573,PRD015,CH003,2024-04,103,824.0,USD,3,100
SL001574,PRD015,CH003,2024-05,107,856.0,USD,2,105
SL001575,PRD015,CH003,2024-06,106,848.0,USD,2,104
SL001576,PRD015,CH003,2024-07,104,832.0,USD,3,101
SL001577,PRD015,CH003,2024-08,97,776.0,USD,2,95
SL001578,PRD015,CH003,2024-09,86,688.0,USD,3,83
SL001579,PRD015,CH003,2024-10,79,632.0,USD,2,77
SL001580,PRD015,CH003,2024-11,86,688.0,USD,3,83
SL001581,PRD015,CH003,2024-12,81,648.0,USD,3,78
SL001582,PRD015,CH003,2025-01,79,632.0,USD,2,77
SL001583,PRD015,CH003,2025-02,66,528.0,USD,2,64
SL001584,PRD015,CH003,2025-03,68,544.0,USD,1,67
SL001585,PRD015,CH003,2025-04,70,560.0,USD,3,67
SL001586,PRD015,CH003,2025-05,57,456.0,USD,1,56
SL001587,PRD015,CH003,2025-06,65,520.0,USD,2,63
SL001588,PRD015,CH004,2024-01,162,1620000,KRW,5,157
SL001589,PRD015,CH004,2024-02,177,1770000,KRW,6,171
SL001590,PRD015,CH004,2024-03,150,1500000,KRW,6,144
SL001591,PRD015,CH004,2024-04,151,1510000,KRW,5,146
SL001592,PRD015,CH004,2024-05,134,1340000,KRW,3,131
SL001593,PRD015,CH004,2024-06,135,1350000,KRW,4,131
SL001594,PRD015,CH004,2024-07,125,1250000,KRW,5,120
SL001595,PRD015,CH004,2024-08,130,1300000,KRW,4,126
SL001596,PRD015,CH004,2024-09,114,1140000,KRW,4,110
SL001597,PRD015,CH004,2024-10,124,1240000,KRW,4,120
SL001598,PRD015,CH004,2024-11,108,1080000,KRW,3,105
SL001599,PRD015,CH004,2024-12,101,1010000,KRW,3,98
SL001600,PRD015,CH004,2025-01,114,1140000,KRW,4,110
SL001601,PRD015,CH004,2025-02,103,1030000,KRW,3,100
SL001602,PRD015,CH004,2025-03,91,910000,KRW,3,88
SL001603,PRD015,CH004,2025-04,83,830000,KRW,3,80
SL001604,PRD015,CH004,2025-05,93,930000,KRW,2,91
SL001605,PRD015,CH004,2025-06,92,920000,KRW,3,89
SL001606,PRD015,CH005,2024-01,89,890000,KRW,2,87
SL001607,PRD015,CH005,2024-02,80,800000,KRW,3,77
SL001608,PRD015,CH005,2024-03,77,770000,KRW,3,74
SL001609,PRD015,CH005,2024-04,79,790000,KRW,2,77
SL001610,PRD015,CH005,2024-05,72,720000,KRW,2,70
SL001611,PRD015,CH005,2024-06,68,680000,KRW,2,66
SL001612,PRD015,CH005,2024-07,71,710000,KRW,2,69
SL001613,PRD015,CH005,2024-08,64,640000,KRW,1,63
SL001614,PRD015,CH005,2024-09,63,630000,KRW,2,61
SL001615,PRD015,CH005,2024-10,65,650000,KRW,2,63
SL001616,PRD015,CH005,2024-11,60,600000,KRW,2,58
SL001617,PRD015,CH005,2024-12,53,530000,KRW,1,52
SL001618,PRD015,CH005,2025-01,49,490000,KRW,2,47
SL001619,PRD015,CH005,2025-02,53,530000,KRW,2,51
SL001620,PRD015,CH005,2025-03,47,470000,KRW,1,46
SL001621,PRD015,CH005,2025-04,51,510000,KRW,1,50
SL001622,PRD015,CH005,2025-05,42,420000,KRW,1,41
SL001623,PRD015,CH005,2025-06,47,470000,KRW,1,46
SL001624,PRD015,CH006,2024-01,62,620000,KRW,2,60
SL001625,PRD015,CH006,2024-02,58,580000,KRW,2,56
SL001626,PRD015,CH006,2024-03,56,560000,KRW,2,54
SL001627,PRD015,CH006,2024-04,56,560000,KRW,1,55
SL001628,PRD015,CH006,2024-05,48,480000,KRW,1,47
SL001629,PRD015,CH006,2024-06,43,430000,KRW,1,42
SL001630,PRD015,CH006,2024-07,46,460000,KRW,1,45
SL001631,PRD015,CH006,2024-08,46,460000,KRW,1,45
SL001632,PRD015,CH006,2024-09,42,420000,KRW,1,41
SL001633,PRD015,CH006,2024-10,43,430000,KRW,1,42
SL001634,PRD015,CH006,2024-11,38,380000,KRW,1,37
SL001635,PRD015,CH006,2024-12,39,390000,KRW,1,38
SL001636,PRD015,CH006,2025-01,33,330000,KRW,0,33
SL001637,PRD015,CH006,2025-02,31,310000,KRW,0,31
SL001638,PRD015,CH006,2025-03,35,350000,KRW,1,34
SL001639,PRD015,CH006,2025-04,29,290000,KRW,1,28
SL001640,PRD015,CH006,2025-05,29,290000,KRW,0,29
SL001641,PRD015,CH006,2025-06,28,280000,KRW,1,27
SL001642,PRD015,CH007,2024-01,93,744.0,USD,3,90
SL001643,PRD015,CH007,2024-02,90,720.0,USD,2,88
SL001644,PRD015,CH007,2024-03,86,688.0,USD,3,83
SL001645,PRD015,CH007,2024-04,85,680.0,USD,3,82
SL001646,PRD015,CH007,2024-05,84,672.0,USD,3,81
SL001647,PRD015,CH007,2024-06,72,576.0,USD,3,69
SL001648,PRD015,CH007,2024-07,76,608.0,USD,3,73
SL001649,PRD015,CH007,2024-08,71,568.0,USD,2,69
SL001650,PRD015,CH007,2024-09,64,512.0,USD,2,62
SL001651,PRD015,CH007,2024-10,62,496.0,USD,1,61
SL001652,PRD015,CH007,2024-11,63,504.0,USD,2,61
SL001653,PRD015,CH007,2024-12,67,536.0,USD,2,65
SL001654,PRD015,CH007,2025-01,57,456.0,USD,2,55
SL001655,PRD015,CH007,2025-02,60,480.0,USD,2,58
SL001656,PRD015,CH007,2025-03,56,448.0,USD,1,55
SL001657,PRD015,CH007,2025-04,54,432.0,USD,1,53
SL001658,PRD015,CH007,2025-05,48,384.0,USD,1,47
SL001659,PRD015,CH007,2025-06,45,360.0,USD,1,44
SL001660,PRD016,CH001,2024-01,323,9044000,KRW,5,318
SL001661,PRD016,CH001,2024-02,280,7840000,KRW,4,276
SL001662,PRD016,CH001,2024-03,369,10332000,KRW,5,364
SL001663,PRD016,CH001,2024-04,413,11564000,KRW,5,408
SL001664,PRD016,CH001,2024-05,359,10052000,KRW,4,355
SL001665,PRD016,CH001,2024-06,350,9800000,KRW,3,347
SL001666,PRD016,CH001,2024-07,329,9212000,KRW,5,324
SL001667,PRD016,CH001,2024-08,303,8484000,KRW,5,298
SL001668,PRD016,CH001,2024-09,369,10332000,KRW,4,365
SL001669,PRD016,CH001,2024-10,411,11508000,KRW,5,406
SL001670,PRD016,CH001,2024-11,399,11172000,KRW,5,394
SL001671,PRD016,CH001,2024-12,494,13832000,KRW,5,489
SL001672,PRD016,CH001,2025-01,344,9632000,KRW,4,340
SL001673,PRD016,CH001,2025-02,293,8204000,KRW,4,289
SL001674,PRD016,CH001,2025-03,366,10248000,KRW,4,362
SL001675,PRD016,CH001,2025-04,407,11396000,KRW,7,400
SL001676,PRD016,CH001,2025-05,383,10724000,KRW,7,376
SL001677,PRD016,CH001,2025-06,349,9772000,KRW,4,345
SL001678,PRD016,CH002,2024-01,264,5808.0,USD,4,260
SL001679,PRD016,CH002,2024-02,225,4950.0,USD,2,223
SL001680,PRD016,CH002,2024-03,282,6204.0,USD,3,279
SL001681,PRD016,CH002,2024-04,296,6512.0,USD,4,292
SL001682,PRD016,CH002,2024-05,277,6094.0,USD,3,274
SL001683,PRD016,CH002,2024-06,278,6116.0,USD,3,275
SL001684,PRD016,CH002,2024-07,275,6050.0,USD,3,272
SL001685,PRD016,CH002,2024-08,244,5368.0,USD,2,242
SL001686,PRD016,CH002,2024-09,296,6512.0,USD,4,292
SL001687,PRD016,CH002,2024-10,306,6732.0,USD,3,303
