TRANSACTION_ID,CUSTOMER_ID,PRODUCT_ID,BRANCH_ID,TRANSACTION_DATE,TRANSACTION_TIME,TRANSACTION_TYPE,AMOUNT_KRW,BALANCE_AFTER_KRW,CHANNEL,CURRENCY,IS_ANOMALY,ANOMALY_TYPE,STATUS
TXN00016675,CUS019,PRD006,,2024-09-08,18:02:05,대출상환,50374692,,자동이체,JPY,Y,해외거래이상,COMPLETED
TXN00016676,CUS041,PRD003,BRN012,2024-09-09,22:57:22,입금,83944878,87020071,ATM,KRW,N,,COMPLETED
TXN00016677,CUS049,PRD024,,2024-09-09,19:00:42,자동이체,52461162,,모바일앱,KRW,N,,COMPLETED
TXN00016678,CUS040,PRD015,,2024-09-09,20:55:01,매도,138375347,159706028,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016679,CUS028,PRD014,BRN013,2024-09-09,10:16:51,카드결제,316358920,,ATM,KRW,N,,COMPLETED
TXN00016680,CUS006,PRD006,BRN003,2024-09-09,19:27:15,대출상환,190572761,,영업점,KRW,N,,COMPLETED
TXN00016681,CUS034,PRD008,,2024-09-09,11:13:39,매도,3593975673,3623677703,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016682,CUS039,PRD016,,2024-09-09,09:37:04,매수,171790539,202893186,모바일앱,KRW,N,,COMPLETED
TXN00016683,CUS002,PRD012,,2024-09-09,15:30:12,카드결제,5222422,15979260,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016684,CUS016,PRD008,BRN007,2024-09-09,15:43:10,매도,94106578,,ATM,KRW,N,,COMPLETED
TXN00016685,CUS001,PRD013,BRN010,2024-09-09,16:29:01,카드결제,115528246,139295333,영업점,KRW,N,,COMPLETED
TXN00016686,CUS044,PRD018,,2024-09-09,19:11:30,매수,2494534591,2503224564,모바일앱,KRW,N,,COMPLETED
TXN00016687,CUS021,PRD022,,2024-09-09,11:59:26,자동이체,281475568,301081080,모바일앱,KRW,N,,COMPLETED
TXN00016688,CUS041,PRD003,,2024-09-09,14:49:34,자동이체,112769343,159274163,모바일앱,KRW,N,,COMPLETED
TXN00016689,CUS032,PRD009,BRN014,2024-09-09,18:53:57,매수,72774561,121096992,ATM,KRW,N,,COMPLETED
TXN00016690,CUS005,PRD013,BRN007,2024-09-09,22:02:15,카드결제,117245158,144011354,영업점,KRW,N,,COMPLETED
TXN00016691,CUS040,PRD015,BRN006,2024-09-09,11:48:25,매수,105124545,129925131,영업점,KRW,N,,COMPLETED
TXN00016692,CUS043,PRD022,,2024-09-09,16:20:46,입금,114661864,138373219,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016693,CUS008,PRD003,,2024-09-09,15:39:59,자동이체,4396061562,4398869212,인터넷뱅킹,KRW,N,,PENDING
TXN00016694,CUS041,PRD003,,2024-09-09,18:45:48,자동이체,131122695,162493816,자동이체,KRW,N,,COMPLETED
TXN00016695,CUS036,PRD007,,2024-09-09,10:41:46,매수,33705451,41349519,자동이체,KRW,N,,COMPLETED
TXN00016696,CUS034,PRD015,,2024-09-09,15:45:27,매도,3692067238,3713758343,모바일앱,KRW,N,,COMPLETED
TXN00016697,CUS016,PRD016,BRN011,2024-09-09,15:59:09,매수,335070774,371545933,ATM,KRW,N,,COMPLETED
TXN00016698,CUS009,PRD006,BRN003,2024-09-09,14:30:58,대출상환,93760962,,ATM,KRW,N,,COMPLETED
TXN00016699,CUS050,PRD012,BRN009,2024-09-10,18:06:39,카드결제,32331775,63670402,ATM,KRW,N,,COMPLETED
TXN00016700,CUS003,PRD014,BRN002,2024-09-10,20:55:28,카드결제,95109610,121221526,영업점,KRW,N,,COMPLETED
TXN00016701,CUS034,PRD015,,2024-09-10,13:29:35,매도,4235165698,4255885591,모바일앱,KRW,N,,COMPLETED
TXN00016702,CUS014,PRD001,,2024-09-10,14:43:17,자동이체,177623759,225148608,모바일앱,KRW,N,,COMPLETED
TXN00016703,CUS016,PRD004,,2024-09-10,18:14:33,대출실행,442787763,456972736,모바일앱,KRW,N,,COMPLETED
TXN00016704,CUS028,PRD014,,2024-09-10,21:36:04,카드결제,166558148,190942446,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016705,CUS039,PRD008,,2024-09-10,11:43:28,매수,108996924,152860135,모바일앱,KRW,N,,COMPLETED
TXN00016706,CUS009,PRD005,BRN002,2024-09-10,18:19:25,대출실행,48230757,53925774,ATM,KRW,N,,COMPLETED
TXN00016707,CUS046,PRD004,BRN015,2024-09-10,15:40:04,대출실행,190660192,210729876,영업점,KRW,N,,COMPLETED
TXN00016708,CUS042,PRD023,BRN005,2024-09-10,19:10:28,대출실행,160848677,202576970,ATM,KRW,N,,COMPLETED
TXN00016709,CUS013,PRD003,BRN004,2024-09-10,15:49:43,자동이체,97323960,107474055,ATM,KRW,N,,COMPLETED
TXN00016710,CUS022,PRD003,,2024-09-10,13:16:28,입금,237047179,270743538,모바일앱,KRW,N,,COMPLETED
TXN00016711,CUS042,PRD008,BRN004,2024-09-10,13:00:33,매도,77872575,,영업점,KRW,N,,COMPLETED
TXN00016712,CUS022,PRD023,,2024-09-10,17:30:53,대출상환,396842555,441869238,인터넷뱅킹,KRW,N,,FAILED
TXN00016713,CUS047,PRD011,BRN002,2024-09-10,12:27:46,자동이체,188381886,189529577,ATM,KRW,N,,COMPLETED
TXN00016714,CUS028,PRD014,,2024-09-10,22:36:37,카드결제,353842968,371739779,자동이체,KRW,N,,COMPLETED
TXN00016715,CUS033,PRD003,,2024-09-10,10:21:55,입금,21867370,43377425,모바일앱,KRW,N,,COMPLETED
TXN00016716,CUS001,PRD023,,2024-09-10,09:55:28,대출실행,23884331,,모바일앱,KRW,N,,COMPLETED
TXN00016717,CUS001,PRD013,BRN002,2024-09-10,15:07:11,카드결제,25157777,64397119,ATM,KRW,N,,COMPLETED
TXN00016718,CUS006,PRD005,,2024-09-10,09:45:19,대출상환,152098969,199840886,모바일앱,KRW,N,,COMPLETED
TXN00016719,CUS026,PRD017,,2024-09-10,19:44:33,매도,5653273,45934766,모바일앱,KRW,N,,COMPLETED
TXN00016720,CUS014,PRD001,,2024-09-10,17:11:41,자동이체,164342685,175232248,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016721,CUS014,PRD001,BRN007,2024-09-10,10:57:06,출금,191292812,,ATM,KRW,N,,COMPLETED
TXN00016722,CUS011,PRD014,BRN003,2024-09-10,15:57:04,카드결제,50253437,,ATM,KRW,N,,COMPLETED
TXN00016723,CUS040,PRD021,,2024-09-10,22:53:10,출금,198568796,228107965,모바일앱,KRW,N,,COMPLETED
TXN00016724,CUS047,PRD004,,2024-09-10,19:16:35,대출상환,426170194,475385305,모바일앱,KRW,N,,COMPLETED
TXN00016725,CUS029,PRD021,,2024-09-10,20:46:00,자동이체,169061840,192135140,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016726,CUS009,PRD006,,2024-09-10,09:31:44,대출상환,31644201,78512834,모바일앱,KRW,N,,COMPLETED
TXN00016727,CUS020,PRD019,,2024-09-10,13:02:57,외환거래,42381259,87123822,모바일앱,JPY,N,,COMPLETED
TXN00016728,CUS027,PRD016,,2024-09-10,22:09:37,매도,16779240,37474405,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016729,CUS004,PRD014,,2024-09-10,17:43:18,카드결제,7783431,14716850,모바일앱,KRW,N,,COMPLETED
TXN00016730,CUS016,PRD004,BRN010,2024-09-10,18:40:03,대출실행,25095299,49745021,ATM,KRW,N,,COMPLETED
TXN00016731,CUS040,PRD016,BRN002,2024-09-11,17:50:37,매도,56575515,83051120,영업점,KRW,N,,COMPLETED
TXN00016732,CUS045,PRD023,,2024-09-11,11:02:14,대출실행,2598134309,2599344354,모바일앱,KRW,N,,COMPLETED
TXN00016733,CUS014,PRD001,BRN010,2024-09-11,16:54:28,입금,105702650,109982388,영업점,KRW,N,,COMPLETED
TXN00016734,CUS032,PRD009,,2024-09-11,15:30:46,매도,138208320,,모바일앱,KRW,N,,COMPLETED
TXN00016735,CUS048,PRD007,,2024-09-11,17:12:06,매수,149751214,177093955,모바일앱,KRW,N,,COMPLETED
TXN00016736,CUS023,PRD004,,2024-09-11,18:02:22,대출상환,15826184,39188827,모바일앱,KRW,N,,FAILED
TXN00016737,CUS024,PRD022,BRN004,2024-09-11,21:17:15,자동이체,130659497,,ATM,KRW,N,,COMPLETED
TXN00016738,CUS034,PRD019,BRN014,2024-09-11,10:22:28,매도,2678754744,2710642792,ATM,KRW,N,,COMPLETED
TXN00016739,CUS026,PRD021,,2024-09-11,12:11:47,입금,196053010,197195541,모바일앱,KRW,N,,COMPLETED
TXN00016740,CUS001,PRD023,,2024-09-11,20:06:33,대출상환,79637488,127835449,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016741,CUS029,PRD021,,2024-09-11,08:19:31,입금,4579599,33230338,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016742,CUS016,PRD016,BRN010,2024-09-11,22:46:26,외환거래,379143051,426219676,ATM,EUR,N,,COMPLETED
TXN00016743,CUS005,PRD013,BRN008,2024-09-11,18:43:22,카드결제,45693427,79608257,ATM,KRW,N,,COMPLETED
TXN00016744,CUS037,PRD009,,2024-09-11,10:08:04,매수,115484963,155290409,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016745,CUS048,PRD024,BRN002,2024-09-11,19:51:11,출금,48536714,70764491,ATM,KRW,N,,COMPLETED
TXN00016746,CUS016,PRD004,,2024-09-11,20:09:29,대출실행,158070085,188824434,모바일앱,KRW,N,,COMPLETED
TXN00016747,CUS040,PRD023,,2024-09-11,14:27:22,대출상환,40346835,44229384,모바일앱,KRW,N,,COMPLETED
TXN00016748,CUS046,PRD004,,2024-09-11,19:24:13,대출상환,135548480,146571557,모바일앱,KRW,N,,COMPLETED
TXN00016749,CUS005,PRD022,,2024-09-11,19:20:08,입금,78316865,100413371,모바일앱,KRW,N,,COMPLETED
TXN00016750,CUS040,PRD016,BRN010,2024-09-11,08:16:52,매도,169881213,206872784,ATM,KRW,N,,COMPLETED
TXN00016751,CUS043,PRD010,BRN015,2024-09-11,15:52:12,자동이체,1634702,14039968,ATM,KRW,N,,COMPLETED
TXN00016752,CUS049,PRD017,,2024-09-11,22:54:41,외환거래,1043669,15384604,자동이체,EUR,N,,COMPLETED
TXN00016753,CUS031,PRD016,,2024-09-11,14:38:43,외환거래,170777461,218497381,모바일앱,JPY,N,,COMPLETED
TXN00016754,CUS022,PRD019,BRN001,2024-09-11,22:32:46,매수,126002469,146238759,영업점,KRW,N,,COMPLETED
TXN00016755,CUS013,PRD002,,2024-09-11,20:38:52,입금,122699960,149465282,자동이체,KRW,N,,COMPLETED
TXN00016756,CUS013,PRD008,,2024-09-11,15:12:40,매도,152666066,180606788,모바일앱,KRW,N,,COMPLETED
TXN00016757,CUS003,PRD018,,2024-09-11,08:45:12,외환거래,100433803,111213447,모바일앱,JPY,N,,COMPLETED
TXN00016758,CUS005,PRD022,BRN012,2024-09-11,10:47:44,자동이체,19364748,25653459,ATM,KRW,N,,COMPLETED
TXN00016759,CUS010,PRD013,BRN004,2024-09-11,22:57:35,카드결제,109879066,152405483,영업점,KRW,N,,COMPLETED
TXN00016760,CUS008,PRD003,,2024-09-11,14:21:34,자동이체,1993600746,2030399594,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016761,CUS005,PRD013,,2024-09-11,21:37:53,카드결제,191424954,,모바일앱,KRW,N,,FAILED
TXN00016762,CUS013,PRD021,,2024-09-12,18:12:36,입금,47232282,77542878,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016763,CUS011,PRD014,,2024-09-12,15:16:28,카드결제,148147524,188889918,자동이체,KRW,N,,COMPLETED
TXN00016764,CUS038,PRD017,,2024-09-12,09:21:20,매수,179143978,225387927,모바일앱,KRW,N,,COMPLETED
TXN00016765,CUS047,PRD004,,2024-09-12,08:07:30,대출상환,369834289,379669247,모바일앱,KRW,N,,COMPLETED
TXN00016766,CUS020,PRD019,,2024-09-12,22:52:04,외환거래,70642537,,모바일앱,JPY,N,,COMPLETED
TXN00016767,CUS047,PRD004,,2024-09-12,09:17:17,대출실행,176820697,208280505,모바일앱,KRW,N,,COMPLETED
TXN00016768,CUS026,PRD003,,2024-09-12,08:34:36,입금,109758769,,자동이체,KRW,N,,COMPLETED
TXN00016769,CUS043,PRD022,,2024-09-12,10:01:50,자동이체,58207580,101415305,모바일앱,KRW,N,,COMPLETED
TXN00016770,CUS013,PRD021,,2024-09-12,21:07:23,이체,83036001,86848921,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016771,CUS034,PRD008,,2024-09-12,12:51:17,매수,1451514320,1469671442,자동이체,KRW,N,,COMPLETED
TXN00016772,CUS041,PRD003,,2024-09-12,16:34:48,자동이체,166555721,179298421,모바일앱,KRW,N,,COMPLETED
TXN00016773,CUS003,PRD014,BRN002,2024-09-12,18:48:59,카드결제,72105461,97876458,영업점,KRW,N,,COMPLETED
TXN00016774,CUS036,PRD012,,2024-09-12,16:32:25,카드결제,140161910,189989243,모바일앱,KRW,N,,COMPLETED
TXN00016775,CUS008,PRD003,,2024-09-12,09:49:10,자동이체,76197187,92249705,자동이체,KRW,N,,COMPLETED
TXN00016776,CUS030,PRD006,BRN006,2024-09-12,18:30:03,대출실행,151796209,190999227,ATM,KRW,N,,COMPLETED
TXN00016777,CUS032,PRD024,,2024-09-12,20:17:55,입금,191670870,212905746,모바일앱,KRW,N,,COMPLETED
TXN00016778,CUS022,PRD007,BRN001,2024-09-12,11:46:33,매도,445891302,,영업점,KRW,N,,COMPLETED
TXN00016779,CUS001,PRD019,BRN008,2024-09-12,13:49:19,외환거래,63808865,99032351,영업점,EUR,N,,COMPLETED
TXN00016780,CUS045,PRD023,BRN006,2024-09-12,22:48:06,대출실행,4084578016,4128741089,ATM,KRW,N,,COMPLETED
TXN00016781,CUS049,PRD024,,2024-09-12,12:28:11,입금,181669798,187837691,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016782,CUS012,PRD003,,2024-09-12,19:00:30,자동이체,1531489538,1559960481,모바일앱,KRW,N,,COMPLETED
TXN00016783,CUS014,PRD001,BRN007,2024-09-12,18:34:41,출금,83715995,,ATM,KRW,N,,COMPLETED
TXN00016784,CUS038,PRD007,,2024-09-12,10:54:31,매도,105405673,131417348,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016785,CUS034,PRD019,BRN014,2024-09-12,20:43:40,매도,1308688056,1333859718,ATM,KRW,N,,COMPLETED
TXN00016786,CUS020,PRD001,,2024-09-12,20:25:15,이체,17480954,48863700,모바일앱,KRW,N,,COMPLETED
TXN00016787,CUS021,PRD019,,2024-09-12,11:15:50,외환거래,398836947,405030349,모바일앱,USD,N,,COMPLETED
TXN00016788,CUS026,PRD017,BRN013,2024-09-12,13:20:51,매수,166278761,184034964,ATM,KRW,N,,COMPLETED
TXN00016789,CUS033,PRD009,,2024-09-13,21:57:51,매도,152167583,157481319,모바일앱,KRW,N,,REVERSED
TXN00016790,CUS032,PRD014,,2024-09-13,15:19:03,카드결제,76972992,93195092,자동이체,KRW,N,,COMPLETED
TXN00016791,CUS011,PRD011,,2024-09-13,20:15:39,자동이체,41445583,42986978,모바일앱,KRW,N,,FAILED
TXN00016792,CUS008,PRD003,,2024-09-13,09:12:56,자동이체,3887510156,,모바일앱,KRW,N,,COMPLETED
TXN00016793,CUS029,PRD015,,2024-09-13,20:31:40,외환거래,56839895,87765398,모바일앱,USD,N,,COMPLETED
TXN00016794,CUS041,PRD003,BRN012,2024-09-13,12:36:34,입금,191072829,221734855,ATM,KRW,N,,COMPLETED
TXN00016795,CUS005,PRD001,BRN013,2024-09-13,21:05:47,이체,175944309,219426171,ATM,KRW,N,,COMPLETED
TXN00016796,CUS041,PRD003,BRN011,2024-09-13,11:00:16,입금,8490205,30137403,영업점,KRW,N,,COMPLETED
TXN00016797,CUS030,PRD014,BRN015,2024-09-13,19:39:48,카드결제,19266350,25700823,영업점,KRW,N,,COMPLETED
TXN00016798,CUS014,PRD001,BRN014,2024-09-13,08:02:17,자동이체,66981705,,ATM,KRW,N,,COMPLETED
TXN00016799,CUS022,PRD023,BRN002,2024-09-13,13:55:33,대출실행,44370475,76171088,영업점,KRW,N,,COMPLETED
TXN00016800,CUS024,PRD020,BRN011,2024-09-13,17:51:34,매수,95744905,111064049,영업점,KRW,N,,COMPLETED
TXN00016801,CUS009,PRD006,,2024-09-13,10:00:30,대출상환,33638044,55899629,모바일앱,KRW,N,,COMPLETED
TXN00016802,CUS046,PRD008,,2024-09-13,10:27:56,매도,175206310,188794670,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016803,CUS049,PRD017,,2024-09-13,20:23:37,매수,87136261,132259610,모바일앱,KRW,N,,COMPLETED
TXN00016804,CUS011,PRD014,,2024-09-13,09:06:39,카드결제,137517194,149847229,자동이체,KRW,N,,COMPLETED
TXN00016805,CUS010,PRD007,,2024-09-13,12:59:28,매도,21049899,,자동이체,KRW,N,,COMPLETED
TXN00016806,CUS008,PRD003,BRN004,2024-09-13,09:47:38,자동이체,3790686056,3810468812,영업점,KRW,N,,COMPLETED
TXN00016807,CUS042,PRD008,BRN004,2024-09-13,09:39:03,매수,47331843,96829277,영업점,KRW,N,,COMPLETED
TXN00016808,CUS010,PRD007,,2024-09-13,14:55:26,매도,62265617,,모바일앱,KRW,N,,COMPLETED
TXN00016809,CUS019,PRD006,,2024-09-13,17:17:07,대출실행,9145613,32645084,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016810,CUS028,PRD014,,2024-09-13,18:16:07,카드결제,456990048,485527127,모바일앱,KRW,N,,COMPLETED
TXN00016811,CUS033,PRD008,,2024-09-13,09:43:34,매수,178520805,198104537,모바일앱,KRW,N,,COMPLETED
TXN00016812,CUS035,PRD006,,2024-09-14,17:18:50,대출실행,7020772,23358067,자동이체,KRW,N,,COMPLETED
TXN00016813,CUS021,PRD013,BRN012,2024-09-14,11:47:56,카드결제,376362715,395756857,영업점,KRW,N,,COMPLETED
TXN00016814,CUS034,PRD019,,2024-09-14,16:40:12,매도,2617261193,2627361995,모바일앱,KRW,N,,COMPLETED
TXN00016815,CUS040,PRD023,,2024-09-14,22:13:45,대출실행,94343646,110580815,자동이체,KRW,N,,COMPLETED
TXN00016816,CUS014,PRD001,,2024-09-14,11:05:55,자동이체,25742276,55528842,모바일앱,KRW,N,,COMPLETED
TXN00016817,CUS046,PRD009,,2024-09-14,08:04:28,매수,88726965,89367591,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016818,CUS023,PRD004,,2024-09-14,14:37:29,대출실행,139843110,157392455,모바일앱,KRW,Y,연속거래,COMPLETED
TXN00016819,CUS018,PRD020,BRN004,2024-09-14,16:22:29,매수,25616002,57683285,ATM,KRW,N,,COMPLETED
TXN00016820,CUS016,PRD008,BRN013,2024-09-14,19:14:41,매도,206160088,253800374,ATM,KRW,N,,COMPLETED
TXN00016821,CUS019,PRD006,,2024-09-14,17:33:02,대출실행,173799094,184990947,모바일앱,KRW,N,,COMPLETED
TXN00016822,CUS048,PRD024,,2024-09-14,16:52:30,자동이체,151771119,183510602,모바일앱,KRW,N,,COMPLETED
TXN00016823,CUS001,PRD016,,2024-09-14,18:11:09,매도,162967663,177534975,모바일앱,KRW,N,,COMPLETED
TXN00016824,CUS033,PRD009,BRN005,2024-09-14,10:22:17,매도,38113958,48557738,영업점,KRW,N,,COMPLETED
TXN00016825,CUS030,PRD006,,2024-09-14,12:16:51,대출실행,159482556,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016826,CUS031,PRD018,,2024-09-14,18:39:11,외환거래,101442861,140202100,인터넷뱅킹,USD,N,,COMPLETED
TXN00016827,CUS003,PRD013,,2024-09-14,22:51:02,카드결제,115663967,115969689,모바일앱,KRW,N,,COMPLETED
TXN00016828,CUS015,PRD001,,2024-09-14,21:31:02,출금,115555932,160654146,모바일앱,KRW,N,,COMPLETED
TXN00016829,CUS050,PRD010,,2024-09-14,22:55:25,입금,42672656,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016830,CUS018,PRD024,,2024-09-14,19:23:12,출금,50988820,77294312,모바일앱,KRW,N,,COMPLETED
TXN00016831,CUS044,PRD017,BRN014,2024-09-14,17:09:30,외환거래,1485354071,1519753350,ATM,USD,N,,COMPLETED
TXN00016832,CUS013,PRD008,,2024-09-14,09:13:40,매수,67932804,78543782,모바일앱,KRW,N,,COMPLETED
TXN00016833,CUS007,PRD013,,2024-09-14,21:43:46,카드결제,22065516,43395059,모바일앱,KRW,N,,COMPLETED
TXN00016834,CUS033,PRD003,BRN004,2024-09-14,09:36:12,입금,14111970,39465022,ATM,KRW,N,,COMPLETED
TXN00016835,CUS030,PRD006,,2024-09-14,22:48:24,대출실행,38032141,81490473,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016836,CUS035,PRD011,,2024-09-14,12:46:05,자동이체,159388053,184380969,자동이체,KRW,N,,COMPLETED
TXN00016837,CUS022,PRD003,,2024-09-14,13:23:25,자동이체,235573653,254178441,모바일앱,KRW,N,,COMPLETED
TXN00016838,CUS013,PRD002,,2024-09-14,11:51:35,출금,91101775,125446210,모바일앱,KRW,N,,COMPLETED
TXN00016839,CUS009,PRD015,,2024-09-14,11:05:40,매수,11140096,56652060,자동이체,KRW,N,,COMPLETED
TXN00016840,CUS044,PRD014,BRN015,2024-09-14,14:38:03,카드결제,2373921147,2389694642,ATM,KRW,N,,COMPLETED
TXN00016841,CUS004,PRD020,,2024-09-14,20:25:55,외환거래,56642108,97858579,자동이체,EUR,N,,COMPLETED
TXN00016842,CUS011,PRD009,,2024-09-15,15:18:51,매수,138443655,163623248,모바일앱,KRW,N,,COMPLETED
TXN00016843,CUS007,PRD019,,2024-09-15,11:25:20,외환거래,151259771,194685565,모바일앱,EUR,N,,COMPLETED
TXN00016844,CUS034,PRD008,,2024-09-15,13:22:26,매수,53491271,71420375,인터넷뱅킹,KRW,N,,FAILED
TXN00016845,CUS016,PRD022,BRN002,2024-09-15,19:50:28,입금,493449337,501966810,영업점,KRW,N,,COMPLETED
TXN00016846,CUS036,PRD007,,2024-09-15,12:48:06,매수,188165218,217832201,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016847,CUS009,PRD002,BRN007,2024-09-15,16:02:38,자동이체,18034252,33037351,ATM,KRW,N,,COMPLETED
TXN00016848,CUS036,PRD012,BRN002,2024-09-15,13:48:08,카드결제,154389574,,ATM,KRW,N,,COMPLETED
TXN00016849,CUS012,PRD001,,2024-09-15,16:27:24,출금,2036494973,2065917931,모바일앱,KRW,N,,COMPLETED
TXN00016850,CUS038,PRD001,,2024-09-15,09:08:33,입금,110199458,147323847,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016851,CUS001,PRD016,,2024-09-15,08:22:47,외환거래,120625918,148478627,자동이체,USD,N,,COMPLETED
TXN00016852,CUS050,PRD007,,2024-09-15,15:23:29,매도,20356188,58175050,모바일앱,KRW,N,,COMPLETED
TXN00016853,CUS016,PRD008,,2024-09-15,20:14:09,매수,241826304,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016854,CUS039,PRD018,,2024-09-15,11:51:42,매도,168447799,205042504,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016855,CUS048,PRD016,,2024-09-15,18:29:19,매수,195601101,,자동이체,KRW,N,,COMPLETED
TXN00016856,CUS039,PRD008,,2024-09-15,09:09:53,매도,15647667,,모바일앱,KRW,N,,COMPLETED
TXN00016857,CUS050,PRD012,,2024-09-15,13:51:02,카드결제,27101724,36866546,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016858,CUS041,PRD003,,2024-09-15,11:16:32,자동이체,82467520,129266632,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016859,CUS010,PRD011,,2024-09-15,13:15:18,자동이체,102127744,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016860,CUS026,PRD017,BRN002,2024-09-15,14:54:17,매도,128682391,156950554,ATM,KRW,N,,COMPLETED
TXN00016861,CUS040,PRD023,BRN002,2024-09-15,22:24:30,대출상환,987848,10395815,ATM,KRW,N,,COMPLETED
TXN00016862,CUS026,PRD021,,2024-09-15,12:06:10,자동이체,170116760,190224185,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016863,CUS024,PRD020,BRN014,2024-09-15,22:43:44,외환거래,2401337790,2407680166,ATM,EUR,Y,이상금액,COMPLETED
TXN00016864,CUS028,PRD014,BRN014,2024-09-15,16:32:05,카드결제,264049368,267479465,ATM,KRW,N,,COMPLETED
TXN00016865,CUS028,PRD014,,2024-09-15,18:21:39,카드결제,324754049,360853274,모바일앱,KRW,N,,COMPLETED
TXN00016866,CUS001,PRD023,,2024-09-15,18:15:40,대출상환,89016141,107846577,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016867,CUS024,PRD020,,2024-09-15,18:48:28,매도,66376714,76513473,모바일앱,KRW,N,,COMPLETED
TXN00016868,CUS009,PRD005,,2024-09-15,17:17:51,대출실행,167806356,212805375,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016869,CUS030,PRD014,BRN001,2024-09-15,16:14:04,카드결제,125575340,163827439,영업점,KRW,N,,COMPLETED
TXN00016870,CUS022,PRD003,BRN010,2024-09-15,13:19:58,자동이체,301746731,,ATM,KRW,N,,COMPLETED
TXN00016871,CUS031,PRD009,,2024-09-15,09:47:02,매도,154116174,162481636,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016872,CUS003,PRD013,BRN009,2024-09-15,15:09:24,카드결제,109839273,144354377,ATM,KRW,N,,COMPLETED
TXN00016873,CUS033,PRD009,BRN013,2024-09-15,13:44:16,매수,49310796,88095697,ATM,KRW,N,,COMPLETED
TXN00016874,CUS047,PRD004,,2024-09-15,15:08:57,대출상환,473086950,494763087,자동이체,KRW,N,,COMPLETED
TXN00016875,CUS041,PRD003,BRN013,2024-09-15,15:38:00,입금,64287175,65358195,영업점,KRW,N,,COMPLETED
TXN00016876,CUS032,PRD019,BRN001,2024-09-16,18:04:44,매도,113562389,151538778,영업점,KRW,N,,COMPLETED
TXN00016877,CUS027,PRD016,BRN015,2024-09-16,13:40:11,매수,34726192,65007904,ATM,KRW,N,,COMPLETED
TXN00016878,CUS037,PRD009,,2024-09-16,20:23:38,매수,184138952,,인터넷뱅킹,KRW,N,,COMPLETED
TXN00016879,CUS007,PRD001,BRN006,2024-09-16,11:36:10,출금,173207566,222637391,영업점,KRW,N,,COMPLETED
TXN00016880,CUS038,PRD003,,2024-09-16,17:32:47,자동이체,51733781,89241207,모바일앱,KRW,N,,COMPLETED
TXN00016881,CUS020,PRD001,,2024-09-16,22:05:25,이체,154693014,184799944,모바일앱,KRW,N,,COMPLETED
TXN00016882,CUS011,PRD009,BRN015,2024-09-16,12:05:57,매도,58610708,82727747,ATM,KRW,N,,COMPLETED
TXN00016883,CUS036,PRD011,,2024-09-16,16:53:01,자동이체,78305297,78512489,모바일앱,KRW,N,,REVERSED
TXN00016884,CUS037,PRD009,,2024-09-16,15:17:13,매도,164016056,172283864,모바일앱,KRW,N,,COMPLETED
TXN00016885,CUS050,PRD007,,2024-09-16,14:31:19,매도,114471391,140944809,자동이체,KRW,N,,COMPLETED
TXN00016886,CUS019,PRD006,,2024-09-16,12:27:39,대출실행,20845622,64105005,모바일앱,KRW,N,,COMPLETED
TXN00016887,CUS048,PRD007,,2024-09-16,09:49:24,매도,100874786,,모바일앱,KRW,N,,COMPLETED
TXN00016888,CUS030,PRD014,BRN003,2024-09-16,17:54:51,카드결제,6886423,56319337,영업점,KRW,N,,COMPLETED
TXN00016889,CUS044,PRD014,,2024-09-16,16:02:01,카드결제,3147745750,,모바일앱,KRW,N,,COMPLETED
TXN00016890,CUS033,PRD009,,2024-09-16,11:05:06,매도,82338884,84348995,인터넷뱅킹,KRW,N,,COMPLETED
